#{"env_id": null, "t_start": 1524008763.8381922}
r,l,t
-4076.119921,365,392.299992
1834.222042,185,394.773798
-996.6206,197,397.278134
-2567.829035,152,399.71651
-27426.665564,471,406.592906
-1813.324955,154,407.967443
-442.83064,488,414.223289
5943.945302,204,416.983153
346.219488,305,421.415869
-12111.114399,593,430.133222
-13050.574622,360,435.568402
-13628.313982,627,444.576645
-2814.737625,202,447.401281
-3277.534866,165,449.922188
6674.763467,453,455.187939
-6566.765581,217,458.18565
815.798296,211,461.042611
-9578.94499,224,465.099921
-5695.104923,301,468.852055
-289.05328,111,470.131506
-3508.656484,269,472.996999
5315.255518,354,478.320499
-5321.665141,324,482.273974
-3183.46395,419,487.750476
-6549.14179,231,492.096113
-3730.265937,156,493.903491
-8967.667125,331,499.93813
-370.141947,240,502.518284
-3525.027659,314,506.314828
958.661489,212,508.851507
12076.928306,494,515.09429
-905.579339,150,517.97295
-1930.279891,85,518.197253
-11237.681165,549,527.229615
-9.57569,231,530.125727
-2045.194773,303,533.98353
-6036.000431,452,540.588556
-1378.881246,162,542.022136
-1884.351214,299,546.186286
-2605.313198,243,549.981139
-628.46938,181,552.798848
-2714.556379,335,557.100979
-29094.954784,926,569.047581
9779.061133,290,572.816647
4736.190302,194,575.325215
4324.892292,204,577.863797
-680.724767,204,580.889763
360.659643,120,582.2064
6313.122924,421,588.404734
-1615.624452,175,589.818262
-544.241698,153,592.762322
-7207.583362,561,600.644228
-6813.108276,475,606.127418
-119.327899,203,609.421091
2170.047984,271,613.930544
-2601.765984,261,617.996127
-21654.621957,509,624.610984
6491.137174,368,629.444324
2715.45668,224,633.175223
-13539.358661,606,641.600847
-418.33856,202,644.174107
-1309.997881,88,645.437879
-32304.427543,658,653.230018
-12479.271375,452,659.555125
-23980.727508,625,668.49234
-1545.042775,131,669.841694
-22.818054,155,672.309952
-21988.623768,575,680.636963
-11434.983734,459,685.817827
-7298.248747,321,690.392001
124.132457,284,695.16038
246.117989,199,697.933064
-5060.36299,251,702.688106
1772.535918,265,705.745528
-2975.598167,368,710.856797
-1126.019885,220,713.507976
10481.744414,274,717.295531
1802.261525,210,720.440859
2842.037671,212,723.050327
-3484.868826,359,728.453589
-2030.978958,237,731.778728
-1586.227034,330,735.657089
1947.358066,243,739.41206
907.456462,180,742.167856
13743.15334,356,746.328648
-810.94103,164,748.812568
388.321721,260,751.513558
3796.641965,363,756.612427
-859.398647,129,757.960332
-1032.122896,464,764.601742
-1778.342477,612,773.442704
-1040.785371,241,777.687214
5360.55453,239,780.32924
1077.151389,196,783.634534
-6602.849507,347,788.113284
-1891.638373,188,791.377618
2021.616839,198,794.282489
-2765.784891,334,799.359657
4553.816788,241,802.471514
-5977.789835,310,806.382136
-2713.673876,270,810.197551
-1269.099186,221,812.871937
2939.332874,312,816.991892
3943.466475,215,819.704623
-720.350259,174,822.273863
-9189.931954,410,827.510671
-5043.867304,341,833.091034
7228.811753,218,836.212597
15038.841169,390,841.447702
-1404.24648,214,844.06774
-856.985142,144,845.431116
-1369.267016,101,846.846888
1296.695221,273,850.68567
9555.36102,271,854.931672
1385.377731,255,858.0557
-359.16014,260,862.109405
3467.169654,346,866.29238
-3708.378733,121,867.705156
1806.902574,296,871.615867
8948.729726,407,876.806641
5917.397665,270,881.196432
1050.207646,209,884.091296
5881.091359,334,889.170292
1854.859658,200,892.589258
237.107711,134,894.08309
5782.585827,245,896.822134
7385.28647,295,900.731264
1127.518316,177,903.341096
3759.746162,405,908.599425
4789.156791,287,912.753379
5313.665725,199,915.358945
2486.477072,287,919.227819
4875.146872,260,922.367566
9121.649052,263,926.205649
-1697.034034,169,928.746024
749.028249,304,932.65233
3750.897747,343,936.612946
2408.22449,213,939.706829
555.969526,270,943.543433
12198.750169,296,947.659861
650.768873,157,950.165804
155.007116,241,952.876981
-761.896917,254,956.642039
2606.860505,216,959.252035
-979.460044,245,961.84709
-4662.98148,253,965.8951
-2012.568283,181,968.46579
1098.175668,205,971.099813
532.952953,131,972.461462
1118.289413,214,975.113762
9525.162569,346,979.103416
-866.010583,159,981.942833
4362.285766,229,984.697571
617.242514,203,987.424019
385.240812,121,989.891438
-385.995478,197,992.781241
5640.28316,237,995.459433
2022.264975,219,998.595516
6863.127962,208,1001.393456
-7420.717143,669,1011.660942
-6191.226498,402,1016.861428
-7434.521125,372,1022.349694
4111.970229,188,1024.917066
-7745.059699,517,1031.466691
3998.718608,243,1034.156759
2924.919002,243,1037.961539
2170.2384,239,1041.35382
2718.445315,236,1044.385548
-643.062923,405,1049.918532
-524.276129,150,1052.385634
-3277.448122,207,1055.31127
1705.090133,276,1059.52863
8231.023331,221,1062.158572
9323.633704,302,1066.259498
-2539.931478,288,1070.148059
-1973.664586,169,1071.571869
2566.317383,184,1074.486417
-1748.345854,258,1078.33604
9118.585571,240,1081.022235
-5213.451562,295,1085.411645
1687.178955,187,1088.005656
3431.950579,229,1090.684586
2041.343597,344,1096.04853
2778.461748,191,1098.697369
1846.773824,215,1101.954091
2517.170255,204,1104.539577
-430.452883,237,1107.435616
-362.730909,159,1110.016428
714.123166,182,1112.582348
-5508.816745,258,1115.943307
7979.084545,235,1119.866281
278.76055,150,1121.306356
1607.009917,210,1123.95797
1240.042486,182,1126.531153
-1208.090648,251,1130.597483
12401.342423,279,1133.360976
7010.126914,259,1137.16927
690.497619,201,1139.786453
725.748652,209,1142.647704
-28.891226,305,1147.00874
8254.226128,489,1153.579871
8982.720554,226,1156.502011
-2643.40181,177,1159.613994
9258.012316,362,1164.806829
-1710.773229,364,1169.581531
-3084.158027,167,1172.472326
-963.503419,122,1173.836913
5152.119741,282,1177.743449
7947.70394,245,1180.426203
4154.338624,259,1184.653487
4686.461184,227,1188.093411
6701.158324,303,1192.334762
5136.033212,240,1196.105963
-2902.695883,245,1199.181705
-1978.761284,209,1201.810523
-699.153805,174,1204.370337
-1044.504482,193,1207.130674
-384.972017,244,1209.941407
2937.756992,184,1212.936014
-1010.221944,205,1215.547782
-8085.62152,331,1220.87581
-6045.040445,338,1225.01248
1260.96654,282,1228.913056
3274.331184,235,1231.593919
3759.973003,188,1234.307237
2254.988445,283,1238.162466
-487.178265,130,1239.845188
2561.718342,235,1243.651591
-1890.384118,128,1245.192858
6722.47088,323,1249.518271
-613.861466,311,1253.452648
-13777.177236,641,1262.782704
-902.812412,273,1265.554939
3619.383216,260,1269.692986
11664.160736,422,1274.91021
6941.221861,284,1278.770017
-607.679971,352,1282.748529
12413.33594,284,1286.985718
3521.481988,271,1291.050479
5120.299569,214,1293.950798
6539.316787,240,1297.740325
5511.365295,255,1300.419357
-1614.602853,315,1304.319089
-6058.127314,325,1309.401239
-2688.708466,281,1312.140173
-540.254758,67,1313.38427
1403.915275,166,1316.423954
9180.962262,301,1320.574227
13664.235378,350,1324.553494
-1004.459646,147,1327.40049
10277.99125,309,1331.358954
3495.138801,267,1334.101421
-2198.007272,484,1340.836018
269.389425,231,1344.60666
-1750.880249,429,1351.220534
3452.511413,434,1356.662056
2180.807125,211,1359.318377
720.128303,198,1361.950665
7431.178947,269,1365.820634
-2097.693803,156,1368.35263
3149.316491,253,1371.066057
3551.87037,203,1374.30366
-1878.245417,286,1378.573252
-6124.391433,372,1383.912551
121.331058,227,1386.601353
-135.124351,134,1387.96223
1915.096396,192,1390.607637
-739.077771,384,1396.08759
4502.86942,274,1400.114532
1517.174153,190,1404.095716
-7956.398771,349,1408.104566
6412.323726,248,1411.928128
3191.722091,266,1414.662781
10125.095448,236,1418.481717
-5661.898367,312,1422.41562
36.903691,206,1425.026083
2134.690215,250,1427.773029
6328.742454,562,1436.587786
8113.701218,230,1439.262803
1705.840155,136,1441.78895
14457.956055,355,1447.006055
-1088.417206,194,1449.628419
6541.291227,347,1454.814946
4005.440796,197,1457.415258
1675.451142,157,1459.419991
3132.402732,212,1462.110011
4940.45395,211,1464.948136
-1933.837417,246,1469.266737
-1281.009151,397,1474.50211
4581.298142,217,1477.184481
-1298.903571,82,1478.486273
1396.605599,186,1481.079557
113.139586,124,1482.427503
-751.722912,169,1485.482409
-3516.110073,296,1489.94776
6765.792358,283,1492.696617
2325.681956,204,1495.593191
4634.460645,288,1499.61366
4207.644941,224,1502.530188
7170.336221,259,1506.357373
3655.8987,170,1509.006159
-862.340963,134,1510.422043
2255.247594,213,1513.070598
-363.178269,121,1514.714473
2442.391592,196,1517.367191
-2169.600733,422,1523.744191
-1340.749048,109,1525.062559
-3663.543871,275,1527.783639
488.390925,348,1532.969574
4933.686745,278,1537.781466
3851.456891,246,1540.547319
10057.283288,495,1547.795656
6416.711539,228,1550.468949
-15656.416985,356,1555.66775
2244.405457,191,1558.265967
-575.078691,144,1559.6656
-1839.201298,387,1565.566062
-793.410547,177,1568.123557
1980.747897,284,1572.27151
159.027579,185,1574.858205
-987.458163,81,1575.10497
2826.991111,154,1577.860866
-929.088814,190,1580.565118
-3786.80859,283,1584.494639
-1431.514225,260,1587.774553
-1256.415168,227,1591.653881
5099.211265,214,1594.276762
-381.163666,173,1595.719592
293.756951,246,1600.61666
6720.327717,409,1605.886469
-964.630855,206,1608.496786
716.233469,269,1612.364508
-563.192889,100,1613.681141
3494.28133,174,1616.222062
-760.456678,284,1619.156673
1737.669448,186,1621.84423
5602.176401,431,1629.042704
-978.411591,87,1629.208834
6013.412593,346,1634.848113
2356.665109,228,1637.566545
49.560173,166,1640.097849
-92.478542,194,1642.687042
4053.405747,374,1646.792565
251.942239,199,1649.358224
9531.788111,305,1654.81703
5693.360588,350,1658.766791
1548.913307,152,1661.286246
-3296.842655,374,1665.65185
3335.778037,371,1671.844719
-171.673971,202,1674.459601
4896.219162,278,1678.327806
7959.447976,356,1682.69941
3085.938416,221,1686.829369
-270.396213,254,1690.215098
3650.458065,480,1696.63321
-336.923097,214,1699.24392
2566.239847,215,1701.835105
2466.938789,238,1705.612695
-5191.247849,347,1710.554469
-3934.182161,307,1714.865556
3619.908699,249,1718.904995
-373.368412,253,1721.919636
2615.314826,245,1726.153367
5705.731523,183,1727.585728
8521.947243,275,1731.460608
13649.912801,323,1735.745176
2.607933,219,1739.539281
-1275.521994,210,1742.508909
12407.420395,343,1746.579471
2389.330287,367,1752.409768
10585.638621,523,1758.914439
7916.587,240,1761.588076
2243.839163,209,1766.095773
1145.763834,226,1768.737321
1476.876987,305,1772.670376
-169.33425,274,1776.497956
-512.831244,259,1779.719412
7737.370094,382,1784.82712
594.701378,151,1786.211942
8415.027295,311,1791.603666
3090.419975,257,1794.252799
-3977.357284,289,1798.125525
-2213.449382,296,1802.331102
795.100223,172,1805.479334
13935.063349,232,1808.134168
10574.3601,370,1814.198734
-159.718665,241,1816.961652
8198.492806,327,1822.025293
-166.419948,246,1826.047195
7845.459651,343,1830.676955
-413.323149,376,1835.790582
3445.899632,218,1838.713872
5338.707466,277,1843.955893
5802.420134,204,1847.369125
-4835.578711,309,1852.842561
-2163.366182,175,1855.626445
2734.057874,205,1858.245096
-5510.725083,263,1862.197474
-3935.402386,297,1866.465016
9534.347511,240,1869.145915
-629.885253,186,1871.7692
-2980.517933,373,1877.706407
-1586.763695,218,1880.341155
3833.699135,184,1883.439787
928.608702,309,1887.446649
911.814287,249,1890.145737
-5424.863095,510,1896.973098
965.063025,286,1900.891296
356.879449,213,1903.499604
2606.845771,192,1907.365569
-5096.44371,296,1911.298019
-7190.82367,397,1916.566946
2200.008648,186,1919.155647
1053.611554,219,1921.805182
2388.510188,368,1927.044902
6034.143876,267,1929.751962
3675.598638,269,1934.366151
6804.905997,271,1938.359686
8844.758433,255,1941.938587
-7766.21101,436,1948.712609
20.649557,417,1953.974537
-172.659107,205,1956.978464
776.102441,197,1959.58606
4915.489913,270,1963.830917
1724.080698,241,1967.112339
4157.549737,197,1969.896532
4337.543036,416,1975.357041
-1019.322052,288,1979.247191
-222.482874,276,1983.098687
696.667402,205,1985.696823
6394.880734,257,1988.964771
3715.668532,214,1992.69599
12915.017232,355,1996.777128
2185.562576,309,2000.785212
1662.615148,166,2003.847771
352.796992,282,2007.770666
6572.704757,274,2010.547704
542.612163,205,2014.660976
553.081404,149,2016.645267
6743.414816,341,2021.384934
138.85453,309,2027.001002
50.580344,255,2029.736401
-3642.124448,271,2033.631077
2724.989914,305,2037.806037
-22979.978967,1155,2052.602655
3315.402056,356,2057.714454
1113.537294,208,2060.39688
7544.671594,231,2063.075538
4042.30522,192,2065.63082
5646.809483,397,2071.454033
2061.502022,224,2074.113516
5993.862158,447,2081.182292
3684.400199,260,2085.024337
91.191157,256,2087.729166
574.098427,219,2090.508619
-1598.10392,540,2099.179444
961.291753,274,2101.93935
1010.336979,181,2104.507059
-4112.243811,323,2108.516799
2398.085435,300,2112.428523
-2119.452011,337,2117.652119
487.669922,166,2120.20702
1145.584308,137,2121.571622
5778.918366,234,2124.815383
6161.75339,218,2128.193324
-896.425827,319,2133.452445
2232.018875,254,2136.161667
627.943273,191,2138.911939
1565.489558,313,2142.854366
1617.203554,210,2145.495408
2861.079018,216,2148.143845
2102.172909,259,2151.944995
6206.852385,277,2156.23081
5006.780141,224,2158.869397
-2382.71265,382,2164.060502
-4245.477803,277,2167.932683
-854.564901,283,2170.69651
3302.226339,282,2174.635029
6080.234431,323,2179.230649
3606.886684,195,2182.281719
-2834.699835,333,2188.283806
5218.778681,294,2192.420276
-782.156867,210,2195.805502
725.323843,342,2200.493095
1713.563125,276,2205.239687
1897.153424,152,2208.355455
5102.575742,374,2212.787869
7881.621938,279,2216.919185
1330.726319,270,2222.414817
-468.468273,197,2225.604785
-6560.626612,636,2234.064942
607.408399,307,2238.424495
1459.780751,264,2243.582891
2849.177222,287,2247.506653
-347.162096,382,2251.693686
2874.181056,212,2255.445672
8661.549152,298,2259.379387
3094.158306,249,2262.070836
-1041.227347,448,2269.077775
-976.130982,227,2271.751924
787.920403,143,2273.599436
9971.294714,326,2278.74186
-704.234152,222,2281.74698
89.663619,257,2284.476347
6674.556002,219,2287.121074
-811.623221,217,2290.895322
-3262.110059,218,2294.11046
-1020.156358,559,2302.030669
-136.149946,164,2304.607052
-2276.786571,234,2307.297038
-1697.958765,267,2311.33135
-536.581135,220,2313.957118
-800.691831,248,2317.818326
8067.913323,330,2322.214769
4874.488209,344,2327.098034
6824.786688,249,2331.009396
11404.865893,283,2335.350759
-1640.718116,230,2338.216623
3134.675444,211,2340.903279
-7085.518062,486,2348.294367
4027.764642,256,2352.214546
-8804.961907,475,2359.092402
3799.543589,346,2364.287572
-1482.000453,296,2368.185354
5124.01337,273,2372.046856
5582.638347,306,2376.409584
1701.375278,194,2379.289039
659.904409,219,2383.620359
-655.413392,207,2386.950428
-4525.863066,307,2391.59676
4229.765722,403,2397.042
9143.044641,284,2400.968261
-539.415072,211,2403.622835
3976.892843,210,2406.293377
8225.627128,233,2408.944229
-1308.37288,201,2412.565375
6449.693157,287,2416.472482
210.630587,315,2420.504947
6992.643382,294,2424.429801
811.662475,221,2427.098962
-5737.556682,737,2439.658745
7329.620425,464,2445.508925
-486.275541,374,2450.919438
1222.648489,317,2455.329029
5133.446385,292,2459.264896
-1567.264842,215,2461.93191
387.443718,403,2467.250185
-304.296123,285,2471.597224
1812.68935,263,2475.433059
10136.900257,320,2479.53136
8131.365791,358,2484.764002
2882.6759,177,2487.365832
294.750218,367,2491.453231
5418.179089,312,2495.872896
5045.699029,187,2498.483843
-4990.039136,275,2502.383077
4442.756628,252,2505.126972
2781.275859,268,2510.107623
3237.310369,211,2513.06301
-188.219315,166,2516.10441
13369.221391,348,2520.724914
-1725.899225,235,2525.049098
5929.566463,287,2529.006612
5917.570432,226,2531.675257
-1174.772934,318,2535.643141
4837.585471,263,2540.301115
8352.115178,253,2543.039829
4159.324165,225,2545.724215
4759.031838,299,2550.234723
1901.962157,217,2554.622301
-19133.042202,860,2567.415187
5321.985675,178,2570.025848
14165.045528,345,2574.111039
7732.918351,275,2578.306305
5437.670321,237,2583.200865
-108.45991,424,2588.503742
1103.300265,184,2591.12946
-798.773242,271,2594.011288
2441.372751,498,2601.173604
-4909.474017,561,2609.34359
-7687.041369,363,2615.425544
-2334.263631,282,2618.264481
6676.607004,270,2622.463016
-2322.151655,157,2625.774482
-2923.439774,382,2630.526157
146.093493,255,2634.736198
-1764.605757,234,2637.4778
3691.799029,321,2643.249883
1949.091539,244,2645.989633
2026.412701,186,2648.630001
6137.021616,283,2653.140366
8199.503955,278,2656.208576
5627.084457,238,2660.130063
3370.236282,203,2662.841665
2164.83757,251,2665.594676
6461.85004,468,2673.215968
6017.658596,258,2677.651582
-2133.330082,162,2679.112503
12313.943692,364,2684.395601
-1770.336786,141,2685.825201
211.698762,499,2692.93029
2009.774931,204,2695.569995
3130.695726,212,2698.726613
-1323.70559,161,2701.321668
30.765793,218,2704.015913
-690.361531,128,2706.579081
6277.087086,255,2709.352323
9822.270737,293,2713.835323
7391.153365,269,2718.184999
3484.033746,311,2722.231699
-980.558034,274,2726.913517
5514.740398,273,2729.727553
-4648.166252,262,2733.67071
1530.218581,347,2737.770195
6494.454801,229,2741.684746
8677.720306,532,2748.463612
4196.007927,377,2755.467484
2207.402836,187,2758.210308
-2488.914214,361,2762.357631
6547.523124,296,2766.421074
-3594.98592,402,2771.774394
-3566.970546,403,2777.142703
3462.184947,260,2782.507475
-1542.411732,349,2787.061623
3479.208208,205,2789.768089
701.068449,197,2792.720716
-1686.346605,191,2795.419089
