rollout/actions_std,reference_actor_Q_std,AI_return,rollout/return_history,obs_rms_std,train/loss_critic,total/epochs,reference_action_mean,rollout/episode_steps,reference_perturbed_action_mean,reference_actor_Q_mean,obs_rms_mean,total/steps,rollout/episodes,AI_success_rate,reference_action_std,rollout/actions_mean,AI_distance,rollout/return,total/episodes,total/steps_per_second,total/duration,reference_perturbed_action_std,train/param_noise_distance,rollout/Q_mean,reference_Q_mean,reference_Q_std,train/loss_actor,param_noise_stddev
0.910459578037262,702.434326171875,-2254.4978920849144,-4513.188744345778,0.27676281332969666,2147.269775390625,25,0.20192433893680573,171.98620689655172,0.17131060361862183,-113.77653503417969,0.5109052658081055,50000,290.0,0.006896551724137931,0.9547207951545715,0.26656171679496765,13.651912998509566,-2254.4978920849144,290.0,56.49559294278744,885.0247850418091,0.9587414264678955,0.19934130519628523,-260.0747985839844,-134.57701110839844,704.5778198242188,29.863628387451172,0.00896935834762211
0.908499538898468,731.4059448242188,-2155.1130163476714,-4250.947749203962,0.27497512102127075,4957.6552734375,26,0.20080634951591492,175.38851351351352,0.18099746108055115,-19.637062072753906,0.5119450688362122,52000,296.0,0.013513513513513514,0.9610263109207153,0.27272552251815796,13.49779123204578,-2155.1130163476714,296.0,56.448658112482846,921.1910741329193,0.965101957321167,0.19771942853927613,-230.4492950439453,-45.591033935546875,736.0203247070312,-57.34736633300781,0.009521154623962158
0.9080568552017212,695.8386840820312,-2027.7405422050545,-3482.0639089698216,0.2735607922077179,2217.5556640625,27,0.18206247687339783,178.48013245033113,0.1440691202878952,14.626960754394531,0.5127940773963928,54000,302.0,0.013245033112582781,0.9594618082046509,0.2746657133102417,13.368690791198643,-2027.7405422050545,302.0,56.446061731734794,956.6655023097992,0.9712955355644226,0.20945771977305414,-206.583251953125,-10.37158203125,698.0010375976562,-133.16055297851562,0.008619377074687717
0.9076533317565918,714.451904296875,-2054.850778495738,-3201.370141746337,0.2716566324234009,1584.3675537109375,28,0.15414930880069733,182.12091503267973,0.21112114191055298,58.346473693847656,0.5139299631118774,56000,306.0,0.013071895424836602,0.9665505290031433,0.2749611735343933,13.369570075878086,-2054.850778495738,306.0,56.37608936827952,993.3289206027985,0.9502851366996765,0.20252355098724364,-181.95477294921875,31.63953399658203,712.939453125,-229.6938934326172,0.008449541294664952
0.9059279561042786,790.4057006835938,-1915.0502920724748,-2182.855601798269,0.2700149118900299,3609.247802734375,29,0.09250384569168091,185.24281150159743,0.15942037105560303,68.22233581542969,0.5151408314704895,58000,313.0,0.019169329073482427,0.9723185300827026,0.27947890758514404,13.215802926865942,-1915.0502920724748,313.0,56.32657528976554,1029.709328174591,0.9632601141929626,0.20839503660798073,-150.59339904785156,37.445716857910156,785.2529296875,-271.085205078125,0.008449541294664952
0.9046528339385986,843.997802734375,-1887.2134489478753,-1447.4985918858197,0.26910915970802307,6503.43798828125,30,0.07955221831798553,188.1006289308176,0.1766921728849411,114.6711196899414,0.5175416469573975,60000,318.0,0.018867924528301886,0.9728326797485352,0.28382983803749084,13.226578126586501,-1887.2134489478753,318.0,56.3404399716442,1064.9544098377228,0.9568072557449341,0.20008941158652305,-129.29454040527344,77.65065002441406,840.9686279296875,-345.69647216796875,0.008792626553888941
0.9041823148727417,890.96533203125,-1858.2004423449948,-1360.771592168807,0.2683541476726532,3681.13720703125,31,0.11903763562440872,189.58823529411765,0.023483211174607277,228.13665771484375,0.519393265247345,62000,323.0,0.021671826625386997,0.966587245464325,0.28469905257225037,13.167777573552186,-1858.2004423449948,323.0,56.28690606224798,1101.4995198249817,0.9844202399253845,0.1981093691289425,-94.18280792236328,193.042724609375,887.0588989257812,-430.4345397949219,0.008619377074687717
0.9037632346153259,935.5813598632812,-1772.696705106771,-756.7821578556822,0.26753348112106323,2909.011962890625,32,0.09047921001911163,193.35045317220545,0.08022716641426086,278.90667724609375,0.519688606262207,64000,331.0,0.021148036253776436,0.9743865728378296,0.28692612051963806,13.075717545904102,-1772.696705106771,331.0,56.214950736162336,1138.4871668815613,0.9652825593948364,0.20494521617889405,-70.22993469238281,246.32858276367188,929.5953369140625,-478.3218078613281,0.008619377074687717
0.903800368309021,997.72705078125,-1701.8821633820799,-459.33202954205393,0.2657930552959442,2695.777587890625,33,0.11936795711517334,195.46428571428572,0.09822431951761246,356.229736328125,0.5208832621574402,66000,336.0,0.023809523809523808,0.9674068093299866,0.2883698046207428,12.996669186511834,-1701.8821633820799,336.0,56.153384743564324,1175.3521234989166,0.9713572859764099,0.20496881738305092,-39.315956115722656,322.61053466796875,990.8611450195312,-527.0234985351562,0.008283051950460692
0.9036713242530823,1020.0911254882812,-1590.618950112451,795.0425378544928,0.26548531651496887,2329.205322265625,34,0.060353174805641174,197.38081395348837,0.05935364589095116,433.8701171875,0.5210122466087341,68000,344.0,0.023255813953488372,0.9659358263015747,0.28917551040649414,12.850250424550083,-1590.618950112451,344.0,56.10789427039167,1211.9506690502167,0.968091607093811,0.19970675498247148,-14.0269193649292,392.92193603515625,1013.4849243164062,-578.08837890625,0.008619377074687717
0.9033645987510681,1036.8277587890625,-1512.0233683520141,970.7719278676304,0.2650478482246399,7543.86669921875,35,0.07831308990716934,199.2051282051282,0.03551247715950012,520.2781372070312,0.5213644504547119,70000,351.0,0.022792022792022793,0.9737620949745178,0.2921615242958069,12.706638225764895,-1512.0233683520141,351.0,56.006904720866274,1249.845895767212,0.9847655892372131,0.20320649564266205,14.793086051940918,474.51165771484375,1029.738037109375,-643.0996704101562,0.008449541294664952
0.9032613635063171,1041.9249267578125,-1439.8788083537818,1375.6231401681587,0.2639029920101166,13363.7060546875,36,0.05966172367334366,201.23809523809524,0.11816080659627914,578.2899169921875,0.5213744640350342,72000,357.0,0.022408963585434174,0.9747697710990906,0.293071448802948,12.596402740294181,-1439.8788083537818,357.0,56.00115602569646,1285.6877448558807,0.9784945845603943,0.20249473288655281,48.160186767578125,536.78857421875,1043.2703857421875,-710.8328247070312,0.008119843104068908
0.9033892750740051,1020.8136596679688,-1391.8473434125983,1640.3831271374831,0.2630356550216675,3087.426025390625,37,0.17262864112854004,203.56198347107437,0.09360958635807037,581.1001586914062,0.521904706954956,74000,363.0,0.02203856749311295,0.9531773924827576,0.29312601685523987,12.53170678618595,-1391.8473434125983,363.0,55.962342384827444,1322.3177738189697,0.9705178141593933,0.20589978128671646,70.6930160522461,534.8247680664062,1019.9275512695312,-784.9859619140625,0.00795985011672278
0.9026311635971069,996.4169311523438,-1312.9486958760972,1833.069446697134,0.26207414269447327,4662.63623046875,38,0.022175710648298264,207.03814713896458,0.03205863758921623,667.5501098632812,0.5231953859329224,76000,367.0,0.021798365122615803,0.9713423252105713,0.29478415846824646,12.475037555358488,-1312.9486958760972,367.0,55.928183767072,1358.8855364322662,0.9653156399726868,0.21209235951304437,100.60640716552734,617.6107177734375,994.7623291015625,-851.1635131835938,0.00795985011672278
0.9016420245170593,1011.3676147460938,-1312.3569335939935,1863.3419772439863,0.2612590491771698,7428.16748046875,39,0.005366308614611626,209.23924731182797,-0.06720973551273346,677.4879150390625,0.5238763093948364,78000,372.0,0.021505376344086023,0.9743167757987976,0.2981923222541809,12.43282850250288,-1312.3569335939935,372.0,55.858417143753975,1396.3875811100006,0.9668092727661133,0.20529716968536377,126.7948226928711,630.1622924804688,1011.1902465820312,-891.7689819335938,0.008283051950460692
0.9018977880477905,994.1920166015625,-1278.8914841218457,2008.9292371816707,0.2605065703392029,3496.811279296875,40,-0.053424157202243805,211.48010610079575,0.07717564702033997,647.2332763671875,0.5244095325469971,80000,377.0,0.021220159151193633,0.9782997369766235,0.2984248697757721,12.372146182558945,-1278.8914841218457,377.0,55.85366776999028,1432.3141736984253,0.9778751134872437,0.19339232698082923,135.14366149902344,598.9979248046875,996.7684326171875,-895.076416015625,0.007803009623294559
0.9018097519874573,998.3300170898438,-1250.3709802168562,1905.2222762832819,0.25984787940979004,3376.33740234375,41,0.02307109162211418,213.43229166666666,0.0215904638171196,691.3305053710938,0.5243533849716187,82000,384.0,0.020833333333333332,0.9808030724525452,0.2985759377479553,12.298884175343838,-1250.3709802168562,384.0,55.796793974401446,1469.618488073349,0.9739921689033508,0.2042243215441704,160.05145263671875,655.5260009765625,1001.8772583007812,-928.0709228515625,0.007803009623294559
0.9014068841934204,1010.4544067382812,-1238.4039435021045,1714.7583615468313,0.25904545187950134,4984.58203125,42,0.025772862136363983,214.69329896907217,0.0998288094997406,619.2642822265625,0.5242611169815063,84000,388.0,0.020618556701030927,0.9753028154373169,0.3004235327243805,12.228730148842354,-1238.4039435021045,388.0,55.72287643991395,1507.45986866951,0.9748711585998535,0.20125107437372208,177.26358032226562,586.027099609375,1013.81787109375,-970.08447265625,0.007498538875796335
0.9012840986251831,1023.9151000976562,-1158.625464968203,1835.1068596293408,0.25845015048980713,7460.65869140625,43,0.013609649613499641,217.7994923857868,0.033253174275159836,638.5689086914062,0.5250893235206604,86000,394.0,0.02030456852791878,0.9803356528282166,0.3005020022392273,12.151448959178442,-1158.625464968203,394.0,55.68747364891559,1544.3329417705536,0.9744689464569092,0.19683728367090225,204.14369201660156,607.490966796875,1031.57373046875,-983.3106079101562,0.008119843104068908
0.9011558294296265,1043.8292236328125,-1117.3823381701743,1687.4453996311652,0.2580937445163727,6597.833984375,44,-0.044004593044519424,219.36907730673317,0.02980102226138115,660.2667846679688,0.525322675704956,88000,401.0,0.0199501246882793,0.9793078899383545,0.3013988435268402,12.078285576770543,-1117.3823381701743,401.0,55.64054198459078,1581.58056807518,0.9756910800933838,0.20598480045795442,229.74253845214844,627.08203125,1050.702880859375,-1000.6988525390625,0.007649259507199841
0.9003443717956543,1048.78857421875,-1027.9606869429542,2007.3241481757714,0.2578040063381195,9547.86328125,45,-0.0053283171728253365,220.01225490196077,-0.03772423788905144,738.9965209960938,0.5260396599769592,90000,408.0,0.0196078431372549,0.9830818176269531,0.3047851622104645,11.945114266943069,-1027.9606869429542,408.0,55.599803917507806,1618.7107446193695,0.9733982086181641,0.2053318677842617,260.1055908203125,701.593994140625,1057.3770751953125,-1040.1748046875,0.007803009623294559
0.9008972644805908,1073.455322265625,-992.5896121021767,1894.7123162048574,0.2574926018714905,16967.1953125,46,-0.033179864287376404,222.29782082324456,0.05122467130422592,741.8883056640625,0.52671217918396,92000,413.0,0.01937046004842615,0.9835649728775024,0.3021394908428192,11.942016503089368,-992.5896121021767,413.0,55.55111258139883,1656.1324467658997,0.9776167869567871,0.20140284508466721,282.1651306152344,701.3840942382812,1079.8529052734375,-1071.5360107421875,0.008792626553888941
0.9016790390014648,1101.9847412109375,-966.987000622316,2011.9972830074682,0.25706958770751953,4192.2939453125,47,0.12710286676883698,223.59047619047618,0.08552528917789459,759.2958984375,0.5264170169830322,94000,420.0,0.01904761904761905,0.9730480909347534,0.30028146505355835,11.855982964377787,-966.987000622316,420.0,55.50942684270967,1693.4060635566711,0.9838442206382751,0.19705524504184724,298.9641418457031,717.58056640625,1111.10888671875,-1106.5323486328125,0.007803009623294559
0.9012173414230347,1071.7867431640625,-940.6362580806516,1828.4459115790146,0.25665605068206787,3466.88037109375,48,-0.007734064012765884,224.81733021077284,0.05263833701610565,809.3118896484375,0.52671217918396,96000,427.0,0.01873536299765808,0.9769574403762817,0.30122995376586914,11.769610871066266,-940.6362580806516,427.0,55.46106771393899,1730.9439568519592,0.9904881715774536,0.2022672563791275,313.4620056152344,765.6030883789062,1082.352783203125,-1132.10302734375,0.008619377074687717
0.9009220004081726,1044.578369140625,-939.2979898007787,1819.2517578620548,0.25652197003364563,6751.30078125,49,0.12378573417663574,226.1786542923434,0.014442689716815948,862.199951171875,0.5279960036277771,98000,431.0,0.018561484918793503,0.9793198108673096,0.30040764808654785,11.770156413883099,-939.2979898007787,431.0,55.45715007238869,1767.1301152706146,0.9901054501533508,0.20449867233633995,341.3299255371094,810.1583251953125,1059.2489013671875,-1167.8507080078125,0.008619377074687717
0.9004450440406799,1010.8988647460938,-893.6377122269231,1892.0687287892226,0.25587156414985657,4158.248046875,50,0.1262415498495102,229.02528735632183,0.07108896970748901,919.7800903320312,0.5287816524505615,100000,435.0,0.01839080459770115,0.9775455594062805,0.3009550869464874,11.783210188930276,-893.6377122269231,435.0,55.415699351190284,1804.5427770614624,0.9789520502090454,0.2044730693101883,355.28826904296875,872.5016479492188,1018.4185791015625,-1246.944091796875,0.008119843104068908
0.8998885154724121,990.6079711914062,-833.7891647360707,1824.8710758085354,0.2554376721382141,3908.244384765625,51,0.15191513299942017,230.32805429864254,0.09371868520975113,915.5106811523438,0.5287134647369385,102000,442.0,0.01809954751131222,0.9698947072029114,0.3019135892391205,11.681207566095868,-833.7891647360707,442.0,55.412418169744825,1840.7426235675812,0.9847036004066467,0.1970067097246647,372.9779968261719,873.9801025390625,997.1209106445312,-1255.0035400390625,0.009149642450409314
0.9001234173774719,1001.1209106445312,-818.7270237489255,1760.1729062792997,0.25522178411483765,4602.87890625,52,0.09558600932359695,230.7158836689038,0.06853657960891724,902.7696533203125,0.5289108753204346,104000,447.0,0.017897091722595078,0.9833444952964783,0.3020610809326172,11.598576753943142,-818.7270237489255,447.0,55.3837728283885,1877.8063445091248,0.9785290360450745,0.20893013402819632,389.5666809082031,862.84423828125,1005.4070434570312,-1230.327392578125,0.007803009623294559
0.9001737833023071,1063.618896484375,-807.9433401032755,1663.3775590497964,0.25445812940597534,2913.36572265625,53,0.0070387558080255985,234.78270509977827,0.00041386112570762634,810.115966796875,0.5298871397972107,106000,451.0,0.017738359201773836,0.9799103736877441,0.3022225499153137,11.608835998567242,-807.9433401032755,451.0,55.34950174324481,1915.1030571460724,0.9761838912963867,0.19471167728304864,410.6521911621094,781.33935546875,1062.9287109375,-1231.79931640625,0.00795985011672278
0.8996090292930603,1106.7427978515625,-721.2530357012323,1821.826282030934,0.25441792607307434,4299.4140625,54,-0.041955865919589996,235.19213973799125,-0.09037499129772186,764.9722900390625,0.5308194160461426,108000,458.0,0.017467248908296942,0.9784796833992004,0.3041374683380127,11.578157909462602,-721.2530357012323,458.0,55.294536901963696,1953.1766798496246,0.9710860252380371,0.2040739667415619,440.5351257324219,726.3195190429688,1107.2354736328125,-1305.27490234375,0.007803009623294559
0.8992685675621033,1126.7774658203125,-681.2164137836131,1678.0909545739132,0.25418514013290405,4637.82958984375,55,-0.07023263722658157,235.706008583691,-0.05504581704735756,774.0846557617188,0.5311717987060547,110000,466.0,0.019313304721030045,0.9850195646286011,0.3044629693031311,11.509073769826813,-681.2164137836131,466.0,55.28473935431923,1989.6991698741913,0.9833824038505554,0.20021696537733077,466.0948486328125,731.5648803710938,1132.34912109375,-1301.6959228515625,0.008283051950460692
0.8996293544769287,1118.8824462890625,-616.693958832008,1925.1622305842056,0.2540224492549896,2988.706787109375,56,-0.07536939531564713,236.0337552742616,-0.11901858448982239,791.4383544921875,0.5314221382141113,112000,474.0,0.0189873417721519,0.984833300113678,0.304159015417099,11.468555825124238,-616.693958832008,474.0,55.279484631705756,2026.0680928230286,0.9753291606903076,0.20022162541747093,485.3081359863281,743.5684814453125,1117.051513671875,-1334.8629150390625,0.009149642450409314
0.8995205760002136,1148.582275390625,-550.8834466085798,2239.889718237977,0.25359591841697693,12935.21484375,57,-0.08111907541751862,237.10208333333333,0.04081013798713684,840.7544555664062,0.5316221714019775,114000,480.0,0.01875,0.980538547039032,0.3052462041378021,11.37040345378789,-550.8834466085798,480.0,55.26745812243563,2062.696636915207,0.9755187630653381,0.2068353796005249,511.86614990234375,786.2654418945312,1142.701904296875,-1331.9649658203125,0.008283051950460692
0.8996944427490234,1134.3170166015625,-523.8764379983121,2300.1157308015954,0.2531682848930359,3034.938232421875,58,0.03983050957322121,238.19135802469137,-0.018435057252645493,944.916259765625,0.5318383574485779,116000,486.0,0.0205761316872428,0.9867560267448425,0.3049761950969696,11.313783568567933,-523.8764379983121,486.0,55.21326979154336,2100.944219350815,0.9897560477256775,0.19235127389431,530.4688720703125,890.1564331054688,1132.736328125,-1370.2794189453125,0.008792626553888941
0.8994536399841309,1146.3048095703125,-513.63129681046,2083.5472128483,0.2529057264328003,10009.45703125,59,0.025814929977059364,239.71951219512195,0.07803575694561005,1023.916748046875,0.5316133499145508,118000,492.0,0.02032520325203252,0.9890578985214233,0.30547788739204407,11.249614192560108,-513.63129681046,492.0,55.16688078212288,2138.964507818222,0.9774070382118225,0.2077035513520241,548.7478637695312,972.97119140625,1139.048583984375,-1432.2001953125,0.00896935834762211
