#{"t_start": 1523751739.3729224, "env_id": null}
r,l,t
-719.556926,68,214.214497
-526.861189,68,214.339602
-958.558869,69,215.517923
-696.435537,69,216.722836
-473.009558,68,216.865042
-847.651529,70,218.295694
-867.326245,70,219.501727
-828.580818,69,219.63044
-694.830784,68,220.834213
-708.663566,68,222.299842
-847.709654,69,222.509195
-1687.114717,70,224.025645
-1557.227606,72,225.353275
-1356.080642,70,227.226717
-873.811764,68,227.411287
-1600.796912,70,228.794818
-1454.388852,71,230.095848
-1099.306883,69,230.234739
-1092.72362,70,231.409793
-850.067881,68,232.601474
-1010.357972,71,232.734585
-760.300345,70,233.935849
-1367.259876,73,235.13708
-792.893101,69,235.269666
-774.555191,68,236.452285
-755.542698,69,237.648241
-882.147863,69,238.844334
-675.214962,70,238.980493
-589.126744,69,240.174227
-1092.513782,71,241.357494
-1081.54544,69,241.488078
-834.572092,66,242.662449
-914.460005,70,243.858886
-1187.201695,70,243.994613
-1347.88217,76,245.503801
-986.246652,71,246.908224
-487.173712,69,248.258679
-1113.575998,68,248.642436
-819.15632,68,250.251366
-979.851878,71,251.77864
-521.908159,66,251.950511
-624.086593,69,253.475652
-916.200274,68,254.994354
-987.304762,74,255.19184
-621.949077,66,256.538274
-983.788522,73,257.910765
-782.462664,73,259.131981
-910.845628,74,259.277066
-983.322256,66,260.450061
-776.112324,69,261.649141
-984.901376,76,261.797962
-565.851507,67,262.999511
-1082.677314,71,264.210617
-1032.650417,75,265.425744
-1183.159376,74,265.567663
-824.153813,66,266.76301
-723.681186,71,267.96089
-684.843992,70,268.092156
-1133.641932,71,269.292098
-885.012945,70,270.627906
-969.832881,72,270.854257
-682.338646,69,272.391325
-724.318021,70,273.777121
-730.857429,73,274.986213
-613.975126,72,275.119042
-955.197991,72,276.317692
-754.151421,69,277.51928
-652.995712,71,277.653992
-711.856779,70,278.83652
-818.427738,70,280.038657
-849.429123,71,281.603961
-791.565978,68,281.805047
-662.796724,72,283.192538
-1006.216258,73,284.437092
-791.507037,70,284.575129
-837.650927,67,286.270827
-625.017494,70,287.809138
-786.456945,71,288.001766
-703.605666,72,289.667311
-825.134375,77,291.202888
-443.210388,64,292.587332
-1190.091387,80,292.764398
-600.192398,68,294.014184
-582.702481,70,295.224196
-670.057895,73,295.360568
-1058.838793,66,296.544087
-856.549343,71,297.762102
-1242.400919,77,299.251666
-1098.033487,78,299.401334
-468.427042,70,300.587856
-967.399757,69,302.338374
-822.784941,77,303.542237
-644.03846,72,303.678808
-1387.853632,76,304.87074
-672.130049,76,306.216539
-708.633459,71,306.373851
-424.690387,74,307.729337
-256.194251,74,308.99715
-944.258718,70,310.179671
-856.161084,73,310.316482
-894.30907,74,311.669006
-753.213502,73,313.152463
-745.102411,78,314.530569
-546.911129,69,314.684238
-623.799337,84,316.080813
-126.205974,69,317.334442
-378.108987,75,318.589543
-889.846377,72,318.740013
-798.603034,69,320.051211
-496.180996,76,321.401637
-629.647425,73,322.781984
-631.716213,73,322.946467
-762.030489,77,324.304523
-288.528672,71,325.545881
-350.647861,72,325.687242
-1089.174355,70,326.919232
-488.41285,68,328.158031
-453.275618,80,329.605682
-501.708729,79,329.752426
-594.359719,73,330.964744
-654.227275,75,332.178841
-1125.308123,68,333.435752
-262.375206,69,333.583566
-636.465033,78,334.912117
-476.974991,76,336.221015
-811.268553,71,337.427826
-440.490739,70,337.564736
-487.154511,74,338.783913
-882.336248,76,340.120312
-662.280463,77,340.321758
-666.437188,76,341.873425
-572.207769,73,343.317934
-851.4555,67,344.510536
-554.725538,73,344.650694
-875.766879,74,345.839226
-656.60439,75,347.050292
-587.783984,70,348.248016
-703.881611,67,348.370966
-782.287206,67,349.567184
-521.043364,73,350.788071
-682.133603,65,350.914564
-713.449957,75,352.113831
-730.57776,65,353.30347
-776.65667,75,353.499838
-396.361043,73,354.874051
-492.59365,71,356.297047
-828.808552,79,357.990823
-798.528554,76,358.227785
-1040.055564,68,359.673621
-519.195893,71,361.016277
-654.238548,78,362.610633
-519.474538,73,362.753603
-653.632561,71,363.950425
-1113.832611,68,365.141978
-779.079658,79,366.362247
-706.900057,73,366.503988
-589.571323,68,367.706296
-482.10117,77,368.929186
-1005.991533,71,369.108934
-776.016567,78,370.701777
-619.950675,73,372.352977
-478.581902,73,373.901741
-641.141559,66,374.111434
-567.891843,75,375.506994
-903.759796,72,376.729768
-559.383028,70,376.864521
-731.523562,73,378.07786
-688.287702,77,379.329557
-478.146003,73,380.620054
-747.058309,74,380.77732
-602.131838,75,382.061539
-782.770858,65,383.323869
-620.645145,79,384.826591
-569.762159,69,384.955083
-752.819049,71,386.155864
-1020.054662,69,387.339605
-889.978985,72,387.474296
-592.581396,74,388.685807
-685.924653,69,389.893207
-788.009091,76,391.113537
-601.147352,65,391.384931
-648.687518,73,392.738892
-968.655156,72,393.935165
-451.881192,69,394.064245
-977.880017,67,395.302063
-1042.03366,73,396.563634
-511.105633,72,397.811534
-835.41946,71,397.955301
-1122.909717,69,399.188638
-1167.361042,71,400.39254
-665.972371,69,400.524334
-590.016254,71,401.719229
-380.715794,75,402.948817
-499.733674,74,404.16139
-603.083446,68,404.290198
-819.9739,72,405.489969
-1263.519747,74,406.689909
-775.109378,74,406.829738
-675.358356,70,408.28486
-501.824838,77,409.753463
-687.749039,68,411.527
-665.321726,68,411.715808
-943.386493,68,413.391066
-535.673291,78,414.788373
-861.763334,69,414.947333
-784.478426,68,416.250812
-775.217025,75,417.4732
-511.081558,76,418.693467
-934.566097,72,418.83298
