AI_return,rollout/Q_mean,rollout/actions_std,obs_rms_mean,reference_perturbed_action_mean,rollout/actions_mean,reference_Q_std,train/loss_critic,rollout/episode_steps,rollout/return,reference_Q_mean,reference_actor_Q_mean,total/steps,total/steps_per_second,total/episodes,total/epochs,param_noise_stddev,rollout/episodes,reference_actor_Q_std,AI_success_rate,reference_action_mean,total/duration,reference_perturbed_action_std,train/param_noise_distance,AI_distance,obs_rms_std,train/loss_actor,rollout/return_history,reference_action_std
4467.063994754238,1592.4984130859375,0.8824916481971741,0.6438389420509338,0.1161879226565361,0.2080639898777008,1216.1868896484375,3883.389404296875,291.13575574060053,2764.174899987951,934.2006225585938,958.9874267578125,1154000,66.6822040227381,3963.0,577,0.007205948471980551,3963.0,1212.919677734375,0.175,0.12208820879459381,17305.966665506363,0.9464728832244873,0.20075717002153395,3.2471462027594864,0.36292532086372375,-1573.5751953125,5449.901253111531,0.9429081082344055
4475.332958816793,1593.900634765625,0.8824955821037292,0.6438978910446167,0.12643291056156158,0.20790810883045197,1208.998291015625,5614.6787109375,291.3385429795816,2768.648208241577,858.0294189453125,886.894775390625,1156000,66.68073528979433,3967.0,578,0.006924774844929294,3967.0,1203.9940185546875,0.175,0.1034044697880745,17336.34152317047,0.9408177733421326,0.19695407047867775,3.244278171756614,0.36299577355384827,-1535.1298828125,5618.854697188041,0.9483999013900757
4485.969045997908,1594.28466796875,0.8824766278266907,0.6439394950866699,0.07725035399198532,0.20775830745697021,1212.93408203125,4521.02685546875,291.48111782477343,2775.1138985069674,938.4541625976562,971.1666259765625,1158000,66.67658871598022,3972.0,579,0.00735078803626736,3972.0,1211.7633056640625,0.176,0.10254372656345367,17367.415194749832,0.9427235722541809,0.21386679768562317,3.2313429704750827,0.36302968859672546,-1620.1473388671875,5746.388469062182,0.9523135423660278
4498.611232998569,1595.73095703125,0.8824359774589539,0.6440945863723755,0.09549935162067413,0.2077021300792694,1208.148193359375,4544.484375,291.55052790346906,2781.7080810783727,985.2324829101562,1018.3079223632812,1160000,66.67279832419396,3978.0,580,0.007803009623294559,3978.0,1207.1102294921875,0.1755,0.10402277112007141,17398.399784564972,0.9566816091537476,0.20243936225771905,3.229585687455969,0.3630605936050415,-1537.2811279296875,5671.610979939305,0.954525351524353
4502.168065028147,1595.602294921875,0.8824029564857483,0.6440667510032654,0.08168823271989822,0.20763033628463745,1170.58251953125,3030.160400390625,291.6129518072289,2782.5665087289,1018.2440185546875,1054.7315673828125,1162000,66.66529861710814,3984.0,581,0.00795985011672278,3984.0,1170.7626953125,0.1755,0.09415100514888763,17430.35768389702,0.9507995247840881,0.20399612307548523,3.2323156155306134,0.3630087673664093,-1547.4398193359375,5496.829102002503,0.9525542855262756
4513.333546105087,1597.2908935546875,0.8823041915893555,0.6442392468452454,0.025470176711678505,0.20771291851997375,1158.3038330078125,5685.59423828125,291.59784515159106,2791.1239180187813,1076.9586181640625,1109.119873046875,1164000,66.65462214403809,3991.0,582,0.00795985011672278,3991.0,1156.449462890625,0.1765,0.06139066070318222,17463.155030488968,0.9547767043113708,0.19944645434617997,3.2341207161763315,0.3629983365535736,-1518.839111328125,5576.212638675165,0.9510350227355957
4519.579529518292,1598.4462890625,0.8822954297065735,0.644396960735321,0.014103970490396023,0.2077316790819168,1211.1009521484375,3325.9697265625,291.6038019009505,2798.5919923894144,1144.8123779296875,1177.6790771484375,1166000,66.65194443917281,3998.0,583,0.00795985011672278,3998.0,1209.1005859375,0.1755,0.04096008092164993,17493.86322951317,0.9652079343795776,0.20216999620199202,3.2378599342804604,0.36298826336860657,-1570.7919921875,5627.257094537907,0.9506282210350037
4537.340447776267,1598.85107421875,0.8821665048599243,0.6444441676139832,-0.02858022041618824,0.20788456499576569,1210.274658203125,4145.55859375,291.5892634207241,2802.7989969590876,1131.1240234375,1168.825927734375,1168000,66.64597597428697,4005.0,584,0.007803009623294559,4005.0,1208.21923828125,0.1765,-0.032942503690719604,17525.439202070236,0.9512329697608948,0.2077191737294197,3.2287840448371052,0.36292603611946106,-1569.065673828125,5684.961570495383,0.9520545601844788
4546.782487332785,1599.0966796875,0.8821039795875549,0.6445327997207642,0.05744697526097298,0.20798909664154053,1196.924560546875,5375.54931640625,291.5883819496385,2807.315829021016,1033.1806640625,1057.411376953125,1170000,66.64372902603793,4011.0,585,0.008119843104068908,4011.0,1196.33740234375,0.176,0.062171272933483124,17556.040412187576,0.953387439250946,0.19615858182311058,3.2259317808928607,0.36296722292900085,-1570.9996337890625,5775.855665364345,0.9539574980735779
4551.858683224114,1599.435302734375,0.8819859027862549,0.6445757746696472,0.014250991865992546,0.20826351642608643,1178.8468017578125,8320.021484375,291.5946752923613,2810.1584917043897,1034.774658203125,1066.7822265625,1172000,66.64169633518324,4019.0,586,0.007803009623294559,4019.0,1175.8712158203125,0.1755,0.03530042618513107,17586.58714365959,0.9577661156654358,0.20572891533374787,3.2226467937754024,0.36297231912612915,-1608.0213623046875,5660.996736247617,0.9500527381896973
4562.513833594446,1600.5423583984375,0.8818785548210144,0.6447550654411316,0.01066553220152855,0.20840372145175934,1194.096435546875,3554.637451171875,291.5532919254658,2815.3685074993837,959.692626953125,983.8416137695312,1174000,66.63385733788836,4025.0,587,0.008449541294664952,4025.0,1193.974609375,0.175,0.04194476455450058,17618.67085146904,0.9529247879981995,0.19560422882437706,3.2242063579627884,0.36301282048225403,-1629.1580810546875,5532.109789834578,0.9551688432693481
4568.489212251501,1601.883544921875,0.8818264603614807,0.6448543071746826,0.1086646243929863,0.20838981866836548,1218.048583984375,2801.097412109375,291.63070436507934,2822.5233968271937,1036.31201171875,1066.29541015625,1176000,66.63366962228976,4032.0,588,0.007498538875796335,4032.0,1216.830322265625,0.175,0.1322776824235916,17648.73534154892,0.9511018991470337,0.2066167363524437,3.2221564849536306,0.3630017638206482,-1530.36962890625,5666.9670175432075,0.9454237222671509
4575.445497748373,1602.112060546875,0.8817706108093262,0.6448730826377869,0.09855744987726212,0.20834045112133026,1211.113525390625,5111.3271484375,291.7388503468781,2824.3863286357273,1025.72216796875,1060.1114501953125,1178000,66.6307142225883,4036.0,589,0.008283051950460692,4036.0,1213.7943115234375,0.175,0.103444904088974,17679.534337043762,0.963299036026001,0.21261178463697433,3.224814762657094,0.3630354106426239,-1518.5313720703125,5724.028935567481,0.9581648707389832
4600.801537948769,1603.562744140625,0.8816608786582947,0.6448329091072083,0.07648582011461258,0.2083112746477127,1183.258544921875,4816.5673828125,291.78728666831563,2833.6194267259193,1041.962646484375,1069.2764892578125,1180000,66.62949292553304,4043.0,590,0.007649259507199841,4043.0,1186.5733642578125,0.1775,0.07183495163917542,17709.875134706497,0.9589804410934448,0.20028689935803412,3.206134431833303,0.3630126416683197,-1599.28076171875,5916.001428552567,0.959302544593811
4591.799759315146,1603.9903564453125,0.8816182017326355,0.6448760628700256,0.16423536837100983,0.20828694105148315,1187.41064453125,3046.915283203125,291.88293405779206,2837.269950839248,934.4409790039062,967.8751831054688,1182000,66.62643761198012,4049.0,591,0.00795985011672278,4049.0,1187.0245361328125,0.1785,0.15067684650421143,17740.7053771019,0.9507865905761719,0.1992082604765892,3.20418294602458,0.3629551827907562,-1569.5306396484375,5991.000770872479,0.948960542678833
4593.514029056252,1604.2108154296875,0.8815854787826538,0.6448927521705627,0.09324625879526138,0.20820727944374084,1195.6064453125,3450.873779296875,291.9546239210851,2843.43622943095,930.1107788085938,967.96484375,1184000,66.62456969765519,4055.0,592,0.007803009623294559,4055.0,1193.7357177734375,0.1785,0.07566855102777481,17771.22171854973,0.9513689875602722,0.20736125737428665,3.2009919450655095,0.3629220724105835,-1607.5184326171875,6208.813941186617,0.9483580589294434
4594.674738566496,1605.5015869140625,0.8815227746963501,0.6449910998344421,0.07703567296266556,0.20822174847126007,1195.7767333984375,5882.9716796875,291.9615858163014,2848.8006543039455,956.697509765625,995.4090576171875,1186000,66.62172192836587,4061.0,593,0.00735078803626736,4061.0,1195.369140625,0.179,0.04715657979249954,17802.001594543457,0.9540665745735168,0.1998192574083805,3.1942567173723715,0.3629148006439209,-1558.7012939453125,6182.104818878758,0.9505210518836975
4585.652869027377,1604.8304443359375,0.8814573287963867,0.6449005007743835,0.09653575718402863,0.20830391347408295,1240.220947265625,4252.9951171875,291.96289014499877,2850.463413175819,999.3379516601562,1030.6849365234375,1188000,66.61932817495897,4069.0,594,0.007649259507199841,4069.0,1238.4156494140625,0.1805,0.11171239614486694,17832.662570238113,0.9442893862724304,0.19975154101848602,3.19219704387781,0.3628647029399872,-1645.835205078125,5965.726478055343,0.9437958002090454
4584.607887889085,1605.3011474609375,0.8813174962997437,0.6449735760688782,0.12793304026126862,0.20851412415504456,1225.06005859375,4356.41748046875,291.999754601227,2854.2450318158626,1059.4644775390625,1090.86767578125,1190000,66.61484720756657,4075.0,595,0.008283051950460692,4075.0,1222.8306884765625,0.181,0.09922593086957932,17863.885453224182,0.9391008019447327,0.19672318816184997,3.187307859997075,0.36281344294548035,-1607.47216796875,5855.962995186004,0.9412606954574585
4581.370147350022,1605.85498046875,0.8812370300292969,0.6450585722923279,0.10799329727888107,0.2086811661720276,1186.2548828125,5559.25390625,291.97574718275354,2857.0873391662753,1032.376708984375,1064.8125,1192000,66.61234683979002,4082.0,596,0.00795985011672278,4082.0,1186.00244140625,0.181,0.10414128005504608,17894.580457687378,0.9360839128494263,0.2038776110112667,3.1896998347651397,0.3627704679965973,-1604.76708984375,5796.942120273004,0.947485089302063
4573.027645712314,1605.7935791015625,0.881138801574707,0.6449498534202576,0.13268889486789703,0.2086239755153656,1216.50146484375,5338.62353515625,292.0085616438356,2860.5176499195354,1071.626708984375,1098.79150390625,1194000,66.61064307511519,4088.0,597,0.007649259507199841,4088.0,1212.7427978515625,0.182,0.0869489535689354,17925.063396453857,0.9369897842407227,0.19344925180077552,3.187645408628404,0.3627227544784546,-1686.6669921875,5881.646070662584,0.9461489915847778
4573.973191284564,1605.6385498046875,0.8810902833938599,0.6449661254882812,0.14271897077560425,0.20871609449386597,1220.076416015625,3866.345703125,292.05935515388376,2860.6040427801486,1059.0836181640625,1095.4140625,1196000,66.60410406934322,4094.0,598,0.007803009623294559,4094.0,1216.0654296875,0.183,0.1296224445104599,17956.851408958435,0.9526585340499878,0.20592788517475127,3.183485197228056,0.3626522719860077,-1613.217041015625,5533.777802556817,0.9472376704216003
4571.594917618133,1606.2708740234375,0.8810045123100281,0.6450423002243042,0.10603277385234833,0.20887033641338348,1180.151123046875,10886.39453125,292.06925140209705,2864.2410152831544,1074.039794921875,1109.5185546875,1198000,66.60335194272035,4101.0,599,0.008449541294664952,4101.0,1178.8631591796875,0.1825,0.11542835831642151,17987.08270764351,0.9498478770256042,0.19111082077026367,3.181013484370688,0.36261534690856934,-1600.53271484375,5415.625109806398,0.9472990036010742
4574.120217346003,1605.1102294921875,0.880922257900238,0.6450585722923279,0.13428357243537903,0.2088848054409027,1192.18896484375,4541.83544921875,292.2413541159279,2864.035702918471,1017.6881713867188,1045.2296142578125,1200000,66.60275781155224,4106.0,600,0.008449541294664952,4106.0,1190.79150390625,0.183,0.12862953543663025,18017.271948337555,0.9569408893585205,0.19697814404964448,3.1704040970956098,0.3625865876674652,-1650.8525390625,5318.0636181013515,0.9474241733551025
4573.4234659205895,1605.5208740234375,0.880857527256012,0.6450999975204468,0.14722713828086853,0.2089359015226364,1220.345947265625,4027.892822265625,292.2524319066148,2867.799364324041,1011.60595703125,1035.5977783203125,1202000,66.59660483219461,4112.0,601,0.008449541294664952,4112.0,1219.6495361328125,0.184,0.1489984542131424,18048.968157291412,0.9578551650047302,0.21354230731725693,3.1555877456453647,0.36255088448524475,-1592.8560791015625,5303.435914486064,0.9496792554855347
4582.006744545855,1606.419677734375,0.8808706998825073,0.6451072692871094,0.11230848729610443,0.20871590077877045,1231.29248046875,3543.1396484375,292.2940033988832,2873.7045749457893,996.4505615234375,1022.7567749023438,1204000,66.59249232785086,4119.0,602,0.007498538875796335,4119.0,1233.5614013671875,0.1835,0.07153704017400742,18080.116209983826,0.9475783109664917,0.19164208486676215,3.1563443687550388,0.3625486195087433,-1573.709228515625,5427.621660417648,0.9430697560310364
4582.822979312969,1606.5634765625,0.8807836174964905,0.6450783014297485,-0.020915742963552475,0.20887497067451477,1216.4227294921875,7441.25830078125,292.2549684924867,2875.165417709807,989.1884765625,1019.9794921875,1206000,66.5914045145707,4126.0,603,0.007803009623294559,4126.0,1220.4608154296875,0.1835,-0.03022737428545952,18110.445466518402,0.9517496824264526,0.20265230804681778,3.149137225218965,0.3624945878982544,-1591.0001220703125,5284.685777895097,0.9437224864959717
4584.09780524733,1607.1260986328125,0.880675196647644,0.6451030969619751,-0.01727599836885929,0.20890159904956818,1218.32080078125,4170.56103515625,292.3431752178122,2879.5028666256867,1005.7127685546875,1042.07763671875,1208000,66.58973643341886,4132.0,604,0.00735078803626736,4132.0,1221.09814453125,0.1835,-0.01534455269575119,18140.933794021606,0.9383941888809204,0.20867400541901587,3.146180994237414,0.3624722957611084,-1563.0408935546875,5176.9150889009525,0.9372546672821045
4584.427698016964,1607.533935546875,0.8806248903274536,0.6451707482337952,-0.027538171038031578,0.20886117219924927,1229.57421875,4930.212890625,292.31222812953115,2884.106303161828,1028.03515625,1064.166748046875,1210000,66.58468872236138,4138.0,605,0.008283051950460692,4138.0,1235.5595703125,0.1845,0.02974701300263405,18172.34597349167,0.9358404874801636,0.19879110366106034,3.136294552218101,0.36248210072517395,-1592.6505126953125,5166.191018105718,0.9416431188583374
4584.463636255931,1607.2996826171875,0.8805485367774963,0.6451389789581299,0.10479221493005753,0.20898102223873138,1204.886962890625,3563.44873046875,292.4408783783784,2886.3521615428504,1082.2847900390625,1122.759521484375,1212000,66.58270261845584,4144.0,606,0.008283051950460692,4144.0,1210.7021484375,0.185,0.15245750546455383,18202.92587018013,0.9378843903541565,0.19744094878435134,3.139603191314625,0.36252710223197937,-1583.07568359375,4981.471243121311,0.9296262264251709
4582.171761823481,1607.401611328125,0.8804754018783569,0.645054817199707,0.1603955179452896,0.20887835323810577,1217.33544921875,7468.50048828125,292.4477108433735,2888.867195777991,1093.0604248046875,1129.8209228515625,1214000,66.57976333602672,4150.0,607,0.007649259507199841,4150.0,1220.9234619140625,0.186,0.20440566539764404,18233.76862835884,0.9315451979637146,0.18899793595075606,3.1346197699930927,0.3624921441078186,-1621.064208984375,4902.376211467264,0.9252251386642456
4568.038203544451,1608.163330078125,0.8803320527076721,0.6450457572937012,0.05580152943730354,0.20894886553287506,1209.264404296875,2997.940673828125,292.44059644059644,2889.1489398957533,1105.6348876953125,1150.3232421875,1216000,66.57926329568079,4158.0,608,0.00795985011672278,4158.0,1215.1080322265625,0.186,0.08592090010643005,18263.94495534897,0.9550248980522156,0.203660818785429,3.144964091067174,0.3625730872154236,-1653.7027587890625,4663.736494874178,0.949255645275116
4578.407128735447,1608.55029296875,0.8802224397659302,0.6449685096740723,0.13093224167823792,0.20906023681163788,1236.279052734375,3120.93212890625,292.452209414025,2892.908504617293,1111.998291015625,1156.977294921875,1218000,66.57311336727237,4164.0,609,0.008449541294664952,4164.0,1243.1671142578125,0.1865,0.12356200814247131,18295.674310445786,0.9391865730285645,0.19424596399068833,3.1425963849810086,0.36257562041282654,-1680.1728515625,4645.629010997548,0.932546079158783
4581.240763755444,1609.2705078125,0.8801652789115906,0.6451098918914795,0.15567204356193542,0.20902876555919647,1270.9395751953125,3922.421875,292.51510791366906,2894.8134452558606,1116.758544921875,1155.710693359375,1220000,66.56990194633418,4170.0,610,0.007063962819312372,4170.0,1278.4234619140625,0.1865,0.1676170825958252,18326.6005256176,0.9247953295707703,0.199915362149477,3.140022799029938,0.36257508397102356,-1622.5113525390625,4690.370406557077,0.9271770119667053
4576.895517884239,1610.0474853515625,0.8801406025886536,0.645045816898346,0.10349588096141815,0.20899717509746552,1251.7139892578125,4508.90771484375,292.59003831417624,2899.331535638369,1039.72021484375,1076.185791015625,1222000,66.56794235805789,4176.0,611,0.007803009623294559,4176.0,1261.5472412109375,0.186,0.13478855788707733,18357.184505224228,0.941353440284729,0.19501162365078925,3.1356205895347933,0.3626185357570648,-1639.2626953125,4747.170407398537,0.9414603114128113
4577.018600781808,1610.374267578125,0.8800395727157593,0.6450375914573669,0.07177682965993881,0.20919540524482727,1250.85107421875,5100.07861328125,292.58570404016257,2901.3000053118362,1168.33056640625,1196.6160888671875,1224000,66.5675241776847,4183.0,612,0.007803009623294559,4183.0,1255.17578125,0.1865,0.14072640240192413,18387.34450650215,0.9496995806694031,0.2032269710302353,3.1307938876802837,0.3625795841217041,-1618.078125,4679.29543652973,0.9440771341323853
4570.782560786547,1610.5518798828125,0.8798943161964417,0.6451449990272522,0.15592926740646362,0.20947758853435516,1219.0406494140625,3463.451171875,292.5673031026253,2903.0647500012446,1146.3277587890625,1177.6505126953125,1226000,66.56733874621162,4190.0,613,0.008283051950460692,4190.0,1222.3564453125,0.186,0.1809237003326416,18417.440490961075,0.937796413898468,0.2079466101527214,3.1322914855869053,0.3625241219997406,-1630.836669921875,4679.275818972655,0.9277092814445496
4568.7618119050885,1609.3658447265625,0.8798345923423767,0.6452052593231201,0.10360443592071533,0.20946505665779114,1223.1568603515625,2984.536865234375,292.60353053435114,2901.4998844747597,1164.9248046875,1203.6292724609375,1228000,66.56593999900826,4192.0,614,0.008283051950460692,4192.0,1229.49609375,0.1855,0.0928809717297554,18447.872891426086,0.936205267906189,0.2012182243168354,3.1383599909742714,0.362457275390625,-1617.3358154296875,4599.406086049593,0.9340986013412476
4557.989572379395,1608.2030029296875,0.8797590732574463,0.645119845867157,0.2231159210205078,0.20938126742839813,1198.7503662109375,3191.147216796875,293.02145411203816,2898.963491338718,1142.20263671875,1175.776611328125,1230000,66.56249526598047,4195.0,615,0.008283051950460692,4195.0,1203.9246826171875,0.1855,0.11723791807889938,18478.87455368042,0.9230293035507202,0.2035764464735985,3.1348627802195077,0.3626094162464142,-1655.767822265625,4430.778387830826,0.9238424897193909
4545.102137709224,1608.5042724609375,0.8797211647033691,0.6450252532958984,0.13178814947605133,0.20930378139019012,1203.24853515625,4650.08984375,293.1430271299381,2898.395794912811,1147.33837890625,1183.66552734375,1232000,66.5593839771706,4202.0,616,0.008283051950460692,4202.0,1209.123046875,0.186,0.11030949652194977,18509.786695480347,0.9358354210853577,0.20184138357639314,3.1377371292795684,0.3626021146774292,-1646.009033203125,4301.796691020161,0.9403932094573975
4541.502178530925,1607.9012451171875,0.8796149492263794,0.6449704170227051,0.11347753554582596,0.20954108238220215,1209.23974609375,4408.08984375,293.22676491561685,2898.270129964765,1132.8228759765625,1169.86181640625,1234000,66.55679142500439,4207.0,617,0.008792626553888941,4207.0,1215.8670654296875,0.185,0.06717090308666229,18540.55722308159,0.9368202090263367,0.19900983214378357,3.13967734006784,0.3627278804779053,-1585.17333984375,4293.2690473781,0.9487878680229187
4559.421712097315,1609.0570068359375,0.8795068860054016,0.6450515985488892,0.004328466020524502,0.20974108576774597,1229.4967041015625,3247.110595703125,293.2738490745135,2901.9928359593146,1179.73095703125,1218.498779296875,1236000,66.55496872633306,4214.0,618,0.008119843104068908,4214.0,1237.329345703125,0.1855,-0.017946064472198486,18571.11532998085,0.9432405233383179,0.197305126786232,3.125201079763934,0.36268550157546997,-1561.2679443359375,4248.663129308988,0.9378743171691895
4559.308020371411,1609.0338134765625,0.8793918490409851,0.6450650691986084,0.07850398868322372,0.20980848371982574,1220.3114013671875,3613.53369140625,293.2594171997157,2905.936438549887,1146.988037109375,1183.04833984375,1238000,66.55149609835499,4221.0,619,0.008119843104068908,4221.0,1224.2327880859375,0.1865,0.06462735682725906,18602.13627910614,0.9419195055961609,0.196751838773489,3.118144426089166,0.36259716749191284,-1617.520751953125,4228.770037055073,0.9278917908668518
4568.638414211637,1608.7117919921875,0.8792943358421326,0.6450183391571045,-0.0808633491396904,0.20982535183429718,1207.73681640625,5963.6650390625,293.1996215704825,2907.099970474733,1067.822265625,1110.58935546875,1240000,66.54269737013969,4228.0,620,0.00795985011672278,4228.0,1215.3408203125,0.1875,-0.02489861473441124,18634.651870250702,0.933488667011261,0.20258273988962172,3.112594413350733,0.362514853477478,-1607.21142578125,4181.12104854969,0.9476454257965088
4555.6193807597165,1608.35302734375,0.8791664838790894,0.6448902487754822,-0.04407377541065216,0.21010853350162506,1215.7906494140625,9720.919921875,293.3134152102031,2904.313215792071,1297.264404296875,1344.0919189453125,1242000,66.5392650488203,4234.0,621,0.007498538875796335,4234.0,1219.294677734375,0.188,-0.04007259011268616,18665.6705493927,0.9420275688171387,0.19634539723396302,3.1099709552962245,0.36258575320243835,-1627.639892578125,3788.4870326339114,0.9429648518562317
4560.152664587293,1609.08984375,0.8790674209594727,0.6449642777442932,0.07831509411334991,0.21027392148971558,1229.562744140625,4667.521484375,293.3242159867956,2908.1467798577964,1269.2978515625,1314.337646484375,1244000,66.53178907288434,4241.0,622,0.00795985011672278,4241.0,1235.3885498046875,0.188,0.08762599527835846,18697.828772306442,0.9407423734664917,0.19797407686710358,3.1058985732429,0.36259162425994873,-1644.4970703125,3731.999488923917,0.9402323365211487
4565.157462535554,1610.71630859375,0.8789721727371216,0.6450163125991821,0.12790754437446594,0.21027494966983795,1226.3951416015625,3003.664306640625,293.3914272256241,2915.1002612083644,1243.4993896484375,1287.8753662109375,1246000,66.53118202327,4246.0,623,0.007649259507199841,4246.0,1234.3267822265625,0.1875,0.12247730791568756,18728.060468912125,0.9183989763259888,0.2089517304301262,3.108408236913672,0.362590491771698,-1633.0126953125,4090.8140473879175,0.9168439507484436
4568.522137487225,1611.5784912109375,0.8789429068565369,0.6449995040893555,0.12788699567317963,0.21020305156707764,1217.8533935546875,4437.24365234375,293.43744120413925,2921.3356047420893,1211.733154296875,1255.052490234375,1248000,66.52367290720612,4252.0,624,0.008119843104068908,4252.0,1224.6180419921875,0.1885,0.15395201742649078,18760.238956451416,0.9173156023025513,0.19886890590190887,3.0990171762741485,0.3626243770122528,-1589.513427734375,4270.3720310344115,0.9110173583030701
4581.92805322762,1612.5531005859375,0.8788574934005737,0.6450274586677551,0.15594756603240967,0.21027615666389465,1195.26513671875,5042.97412109375,293.47522892697816,2928.2535094949035,1278.683837890625,1320.154052734375,1250000,66.52020728440344,4259.0,625,0.008449541294664952,4259.0,1199.7171630859375,0.188,0.14302457869052887,18791.28239417076,0.9234910011291504,0.20035728320479393,3.0971849719128333,0.36261892318725586,-1623.685302734375,4531.850941639835,0.9241141080856323
4589.548481525434,1613.527099609375,0.8788164854049683,0.6450474858283997,0.028504420071840286,0.21017462015151978,1177.9412841796875,4610.20947265625,293.51207502930833,2933.8788651720624,1207.3104248046875,1253.339599609375,1252000,66.51619240508674,4265.0,626,0.008283051950460692,4265.0,1186.807373046875,0.1885,0.05270807072520256,18822.484491825104,0.9383355975151062,0.1962181067466736,3.0949596404059094,0.3626609146595001,-1557.74853515625,4647.261086959684,0.9378810524940491
4586.795451857777,1614.0484619140625,0.8787857890129089,0.6451883316040039,0.03974179923534393,0.21012139320373535,1206.1966552734375,5713.1923828125,293.5997658079625,2938.4495674572045,1222.50927734375,1259.74853515625,1254000,66.51261306138225,4270.0,627,0.007498538875796335,4270.0,1213.2396240234375,0.1885,0.0645657405257225,18853.56689929962,0.9288915991783142,0.19849281415343284,3.094533931877367,0.36267489194869995,-1598.940185546875,4758.075863253214,0.9295704960823059
4595.29605200666,1614.583251953125,0.878691554069519,0.6451258659362793,0.07397369295358658,0.21017470955848694,1228.7381591796875,12667.0986328125,293.6345569324293,2944.982006912176,1209.5380859375,1247.325927734375,1256000,66.50532683143975,4277.0,628,0.007649259507199841,4277.0,1238.628173828125,0.19,0.04629581794142723,18885.705248594284,0.9350987672805786,0.20042306184768677,3.0872275462467296,0.3626263439655304,-1581.428466796875,4886.538205291591,0.9235202670097351
4601.813065481829,1614.8834228515625,0.8786347508430481,0.6450591683387756,0.1295914351940155,0.21012525260448456,1215.6494140625,3903.875244140625,293.59897292250236,2947.007887472201,1140.80419921875,1171.7813720703125,1258000,66.5041713720412,4284.0,629,0.008119843104068908,4284.0,1224.268798828125,0.191,0.10891472548246384,18916.10667490959,0.9294123649597168,0.20013608872890473,3.081698197122502,0.3626013994216919,-1556.64306640625,4816.473488429269,0.9214105606079102
4609.727850720511,1614.8941650390625,0.8785706758499146,0.645035445690155,0.08442886173725128,0.21011413633823395,1214.6314697265625,5199.51806640625,293.6089489629457,2950.5813504916596,1162.5546875,1192.41650390625,1260000,66.5014991413033,4291.0,630,0.008283051950460692,4291.0,1223.0318603515625,0.191,0.08207406103610992,18946.941291093826,0.9231138825416565,0.2047559241950512,3.0812250474423926,0.3625134229660034,-1578.0440673828125,4974.601076153824,0.9195348620414734
4616.946776658621,1615.3387451171875,0.8785111904144287,0.6449640989303589,0.0987669974565506,0.21007923781871796,1232.1531982421875,4112.72314453125,293.6156351791531,2955.2149921601113,1114.8885498046875,1144.17236328125,1262000,66.4978106254523,4298.0,631,0.008119843104068908,4298.0,1240.7230224609375,0.1925,0.11318614333868027,18978.068422555923,0.9416754245758057,0.20335646510124206,3.0749569201795084,0.36249610781669617,-1599.9503173828125,5441.8066296352745,0.9450671076774597
4604.135135683348,1614.288818359375,0.8784182667732239,0.644870936870575,0.15956440567970276,0.21019412577152252,1253.2449951171875,5206.07763671875,293.62732342007433,2955.4782307187365,1131.1279296875,1163.9677734375,1264000,66.49458510873153,4304.0,632,0.008449541294664952,4304.0,1262.8638916015625,0.193,0.18176400661468506,19009.066647052765,0.9397760033607483,0.19997381955385207,3.0734385218504188,0.3624785840511322,-1547.2957763671875,5415.05147406196,0.9261632561683655
4612.178858239142,1614.435302734375,0.8783359527587891,0.644842803478241,0.08757071197032928,0.21026496589183807,1236.780517578125,5140.3662109375,293.65437253537465,2959.0508936514902,1138.156982421875,1177.01953125,1266000,66.49183983147942,4311.0,633,0.007803009623294559,4311.0,1241.857666015625,0.1945,0.10994977504014969,19039.930361509323,0.925014317035675,0.20032254442572595,3.057495931599936,0.3624713718891144,-1621.7498779296875,5443.989865248525,0.9268343448638916
4603.4247480930835,1614.0826416015625,0.8782675862312317,0.6448701620101929,0.03817908093333244,0.21035045385360718,1239.8804931640625,4138.9267578125,293.6289949050486,2959.8934574434793,1150.634521484375,1182.4052734375,1268000,66.48930641313748,4318.0,634,0.008792626553888941,4318.0,1250.3096923828125,0.195,0.05544798821210861,19070.73585820198,0.9364579319953918,0.19811670631170272,3.049314368525182,0.36238840222358704,-1660.10986328125,5250.824095620527,0.9282822012901306
4595.626569702046,1612.586181640625,0.8781898617744446,0.6446501016616821,0.13484187424182892,0.2103966325521469,1225.581298828125,5798.00439453125,293.8105043961129,2957.7199738741083,1119.564697265625,1146.1851806640625,1270000,66.483520204118,4322.0,635,0.008619377074687717,4322.0,1233.2020263671875,0.195,0.1156063973903656,19102.478269815445,0.9304561018943787,0.194884372651577,3.0486315822006644,0.3624759912490845,-1587.170654296875,5143.357102944527,0.9429340362548828
4584.0585644463545,1612.4119873046875,0.8780499696731567,0.6445336937904358,0.1503695845603943,0.2105645090341568,1249.3533935546875,6498.1123046875,293.7295612009238,2958.685729872415,1167.5592041015625,1198.632080078125,1272000,66.48049948978654,4330.0,636,0.008119843104068908,4330.0,1262.1553955078125,0.197,0.16826380789279938,19133.430250406265,0.9193686842918396,0.2017500151693821,3.038268211165203,0.36243027448654175,-1639.9058837890625,5298.3549428367605,0.9269540309906006
