total/steps,reference_Q_std,rollout/return,reference_Q_mean,total/epochs,train/loss_critic,obs_rms_std,obs_rms_mean,rollout/episodes,AI_return,reference_perturbed_action_mean,total/steps_per_second,train/param_noise_distance,reference_action_std,reference_perturbed_action_std,rollout/actions_mean,total/duration,rollout/return_history,train/loss_actor,reference_actor_Q_mean,AI_distance,rollout/Q_mean,total/episodes,param_noise_stddev,reference_actor_Q_std,reference_action_mean,rollout/actions_std,AI_success_rate,rollout/episode_steps
336000,1826.368408203125,848.8898143065993,322.57965087890625,168,8675.2314453125,0.37986189126968384,0.6193795204162598,1181.0,848.8898143065993,0.2937279939651489,72.54970659690764,0.20905870333313942,0.9206715822219849,0.937624454498291,0.16548757255077362,4631.307496070862,2966.7909175268287,-1149.915283203125,363.834228515625,7.099974400615059,1219.98095703125,1181.0,0.005453718107902164,1824.8780517578125,0.32249653339385986,0.9187067151069641,0.05927180355630821,284.41236240474177
338000,1850.8189697265625,871.2261622882417,370.360107421875,169,9653.5185546875,0.37993907928466797,0.619845449924469,1187.0,871.2261622882417,0.3209633231163025,72.55735843605993,0.20154375553131104,0.9298678636550903,0.9113873243331909,0.16533374786376953,4658.383481502533,3055.3961198270185,-1228.390625,418.0187072753906,7.087755059623005,1226.130615234375,1187.0,0.0059055952237471445,1859.6116943359375,0.3065878748893738,0.9187108278274536,0.05897219882055602,284.4743049705139
340000,1913.7301025390625,874.884109805819,344.1926574707031,170,4587.32373046875,0.379795104265213,0.6199796199798584,1193.0,874.884109805819,0.34593141078948975,72.52357945635448,0.21422913193702697,0.9182361960411072,0.9216492176055908,0.16588850319385529,4688.130433559418,3029.1859239667824,-1200.2086181640625,377.2399597167969,7.079591930367629,1224.6697998046875,1193.0,0.005563337841870998,1914.194091796875,0.32855695486068726,0.918584942817688,0.0586756077116513,284.8206202849958
342000,1839.953369140625,887.6453118773168,303.3431091308594,171,6544.830078125,0.3799169957637787,0.619890034198761,1199.0,887.6453118773168,0.34989815950393677,72.52348289458943,0.20568884268403054,0.9257797002792358,0.9130665063858032,0.16598066687583923,4715.7139501571655,3056.339751402658,-1154.38916015625,331.6170654296875,7.071237243306998,1226.8377685546875,1199.0,0.005346258315755479,1839.35400390625,0.28556323051452637,0.9185859560966492,0.05921601334445371,284.9699749791493
344000,1842.3736572265625,892.5283362012086,213.3123779296875,172,7889.447265625,0.37982624769210815,0.6197778582572937,1205.0,892.5283362012086,0.2535631060600281,72.49030810471498,0.19211333781480788,0.9351159334182739,0.9358593821525574,0.16583295166492462,4745.461965799332,2995.2887289459327,-1182.4267578125,250.67893981933594,7.061370458782522,1228.638427734375,1205.0,0.0062689083313006155,1852.91748046875,0.2978552579879761,0.9186440110206604,0.05892116182572614,285.30954356846473
346000,1879.734130859375,897.868483313546,174.91664123535156,173,6084.75390625,0.3799193799495697,0.6195839643478394,1212.0,897.868483313546,0.2511446475982666,72.45134592012856,0.20276790708303452,0.950431764125824,0.9478626251220703,0.16529099643230438,4775.618666648865,3084.148483399776,-1168.67822265625,211.7863311767578,7.058636811734767,1227.9908447265625,1212.0,0.005675160932492605,1882.9732666015625,0.20470495522022247,0.9187538027763367,0.0594059405940594,285.3927392739274
348000,1821.0306396484375,904.0646782000689,174.2701416015625,174,5556.0537109375,0.3799305260181427,0.6195728182792664,1217.0,904.0646782000689,0.1313205361366272,72.4520320526442,0.20728598803281784,0.9704908728599548,0.9616975784301758,0.16569307446479797,4803.177911520004,2992.0348179594,-1143.6806640625,217.2886505126953,7.0438781202992855,1227.0400390625,1217.0,0.005675160932492605,1826.6796875,-0.035974472761154175,0.9186384677886963,0.05916187345932621,285.55628594905505
350000,1839.198974609375,900.3305859005475,181.45016479492188,175,7590.92822265625,0.3798280358314514,0.6195849180221558,1222.0,900.3305859005475,0.21688851714134216,72.44558540249749,0.1971261516213417,0.9589179754257202,0.951433539390564,0.16582739353179932,4831.2122547626495,2457.270047737408,-1170.8648681640625,222.64581298828125,7.052969743885641,1228.5794677734375,1222.0,0.005563337841870998,1849.09228515625,0.1882764846086502,0.9186262488365173,0.058919803600654665,286.2602291325696
352000,1870.5380859375,899.4114710275065,167.056640625,176,15986.2783203125,0.3799256682395935,0.6194871068000793,1227.0,899.4114710275065,0.2405642569065094,72.44032199426718,0.19691465571522712,0.9784074425697327,0.9459835886955261,0.16599930822849274,4859.172216653824,2374.832123422226,-1141.844482421875,210.5886993408203,7.043647158208576,1227.56787109375,1227.0,0.006145386071268126,1876.3958740234375,0.08408425748348236,0.918631911277771,0.05867970660146699,286.63406682966587
354000,1798.35791015625,900.6046885721025,204.33847045898438,177,8963.5654296875,0.3796575963497162,0.619181752204895,1235.0,900.6046885721025,0.3161724805831909,72.42670641205125,0.19881482496857644,0.9628647565841675,0.9349547028541565,0.16607913374900818,4887.699821472168,2239.7814699997552,-1069.6170654296875,244.6837158203125,7.029528436117787,1226.87109375,1235.0,0.0059055952237471445,1801.3878173828125,0.2162497192621231,0.9186137914657593,0.05910931174089069,286.5554655870445
356000,1799.3765869140625,906.3295143519517,223.74974060058594,178,7468.85205078125,0.3793651759624481,0.6190772652626038,1243.0,906.3295143519517,0.00664942990988493,72.43156209256065,0.20845401108264924,0.9555726051330566,0.9817874431610107,0.16602900624275208,4914.984431028366,2154.2031601542835,-1151.76416015625,256.9638671875,7.011335142678902,1228.6884765625,1243.0,0.005563337841870998,1794.4085693359375,0.22143623232841492,0.9186496138572693,0.058728881737731296,286.2204344328238
358000,1749.647705078125,914.0506210410664,206.60018920898438,179,7257.10791015625,0.37931743264198303,0.6190069913864136,1250.0,914.0506210410664,-0.030297063291072845,72.42690846504352,0.19999394595623016,0.9771296381950378,0.9859775900840759,0.1659991294145584,4942.914278507233,2069.8822692645263,-1176.1943359375,239.31011962890625,7.009930664774135,1229.9974365234375,1250.0,0.005675160932492605,1746.70458984375,-0.045953601598739624,0.9187307357788086,0.0584,286.3472
360000,1733.1441650390625,937.5391762427355,129.03427124023438,180,3488.771240234375,0.37912896275520325,0.6191228032112122,1258.0,937.5391762427355,0.14101263880729675,72.43092793269638,0.20234321296215058,0.9559097290039062,0.9655596613883972,0.16652677953243256,4970.252491235733,2185.7292330599726,-1231.740966796875,167.74765014648438,6.996263009309253,1233.5843505859375,1258.0,0.006024297687744463,1741.770751953125,0.20334278047084808,0.9186927080154419,0.058823529411764705,286.08028616852147
362000,1727.0943603515625,945.6980570969419,128.9755859375,181,5852.93310546875,0.37905776500701904,0.6190400123596191,1263.0,945.6980570969419,0.092259481549263,72.41050062955952,0.1986451730132103,0.9642961025238037,0.9598858952522278,0.16670390963554382,4999.2749235630035,2442.0355607795063,-1181.3170166015625,160.28036499023438,6.986670261292795,1233.9300537109375,1263.0,0.005563337841870998,1730.5577392578125,0.024571580812335014,0.918683648109436,0.05859065716547902,286.5447347585115
364000,1778.921142578125,958.3063733008128,102.91957092285156,182,4823.8310546875,0.3789422810077667,0.6191343665122986,1269.0,958.3063733008128,0.2496139109134674,72.38948343311114,0.19251328989863395,0.951536238193512,0.9429169297218323,0.16712673008441925,5028.3547103405,2381.0849562066123,-1166.1845703125,140.20388793945312,6.972692680950561,1237.26025390625,1269.0,0.0059055952237471445,1791.204345703125,0.206383615732193,0.9185305833816528,0.05831363278171789,286.5894405043341
366000,1874.276611328125,979.4468540874587,107.56570434570312,183,9025.9052734375,0.3787475824356079,0.6193217039108276,1276.0,979.4468540874587,0.243932843208313,72.38729284845478,0.19853851988911628,0.9559005498886108,0.9553142189979553,0.16774135828018188,5056.136037111282,2612.6809638312598,-1169.962646484375,151.04356384277344,6.959267113759308,1240.9903564453125,1276.0,0.0062689083313006155,1882.727294921875,0.21445950865745544,0.9184411764144897,0.05799373040752351,286.7413793103448
368000,1850.7291259765625,985.5838948408879,208.55999755859375,184,7229.123046875,0.37889009714126587,0.618868887424469,1283.0,985.5838948408879,0.26027393341064453,72.38858035652673,0.19931887909770013,0.9352238774299622,0.9368077516555786,0.16764932870864868,5083.674775600433,2469.7329843466187,-1264.9959716796875,251.001708984375,6.9466066380488245,1242.5111083984375,1283.0,0.005346258315755479,1858.2117919921875,0.2747570276260376,0.918486475944519,0.05845674201091192,286.61340607950115
370000,1877.4691162109375,1017.7905551275946,247.55918884277344,185,10109.072265625,0.3787195086479187,0.6190187931060791,1291.0,1017.7905551275946,0.2703969478607178,72.39186054817411,0.19627832859754563,0.9336507320404053,0.940689742565155,0.16821005940437317,5111.071841478348,2750.016698207556,-1210.4410400390625,278.45904541015625,6.9218723611502,1246.097900390625,1291.0,0.005563337841870998,1869.9693603515625,0.27580732107162476,0.9183813333511353,0.060418280402788536,286.51278079008523
372000,1797.04541015625,1038.6469908656843,246.23098754882812,186,5533.962890625,0.3786643445491791,0.6192908883094788,1298.0,1038.6469908656843,0.321005642414093,72.3846410706062,0.20582271933555604,0.9049731492996216,0.9294530749320984,0.1690269261598587,5139.211778879166,2847.4266509026143,-1243.29443359375,288.3173522949219,6.915533416128486,1250.1807861328125,1298.0,0.005675160932492605,1803.7655029296875,0.37469473481178284,0.9182716608047485,0.06086286594761171,286.53852080123266
374000,1804.39697265625,1045.2821043793024,292.64837646484375,187,5035.5888671875,0.37862974405288696,0.6193608045578003,1304.0,1045.2821043793024,0.30888745188713074,72.37023618105547,0.20554059773683547,0.9452213048934937,0.9375977516174316,0.1696590632200241,5167.87038064003,2958.111157923962,-1230.8062744140625,350.42047119140625,6.91131937323526,1252.948974609375,1304.0,0.005675160932492605,1814.0189208984375,0.2644156217575073,0.9181398749351501,0.06058282208588957,286.6825153374233
376000,1859.645263671875,1070.5797387807734,340.4573059082031,188,6111.44140625,0.3784666955471039,0.6197612285614014,1311.0,1070.5797387807734,0.38742563128471375,72.35734994823017,0.20223274037241937,0.925707221031189,0.8925902843475342,0.17012181878089905,5196.43132686615,3109.038080345212,-1241.8955078125,394.48712158203125,6.8881936678121525,1257.198486328125,1311.0,0.005453718107902164,1872.9808349609375,0.3274540305137634,0.9181063771247864,0.06254767353165523,286.79786422578184
378000,1898.1671142578125,1074.9174268436561,327.0515441894531,189,5683.58740234375,0.378369003534317,0.6196328401565552,1318.0,1074.9174268436561,0.34259605407714844,72.35004538443974,0.1988179911673069,0.9007775783538818,0.9164527058601379,0.16981241106987,5224.599348783493,3270.1863850451314,-1176.283935546875,385.1314697265625,6.896745859765405,1258.0223388671875,1318.0,0.005240915906043995,1909.2459716796875,0.38838306069374084,0.9181886911392212,0.0622154779969651,286.73368740515934
380000,1918.9547119140625,1074.2610589627584,397.8443908691406,190,5339.01171875,0.3781755566596985,0.6194469332695007,1325.0,1074.2610589627584,0.4563155174255371,72.33269882381265,0.194390290081501,0.9207563400268555,0.8561254739761353,0.17040079832077026,5253.502305030823,3220.881893508275,-1263.296875,442.6336669921875,6.882484282458128,1257.231689453125,1325.0,0.005675160932492605,1928.9052734375,0.31424978375434875,0.9181265234947205,0.061886792452830186,286.7411320754717
382000,1910.07373046875,1097.6643043683116,337.60467529296875,191,6153.79931640625,0.3778625428676605,0.6191396117210388,1333.0,1097.6643043683116,0.4334285259246826,72.31794637142526,0.18867772415280343,0.9245685338973999,0.8744094967842102,0.17071810364723206,5282.229642391205,3498.2313549314854,-1136.6285400390625,382.33770751953125,6.853501057300357,1260.1033935546875,1333.0,0.006024297687744463,1903.4605712890625,0.3365217447280884,0.9179815649986267,0.06451612903225806,286.49287321830457
384000,1878.55908203125,1110.248913673383,334.99072265625,192,3935.570068359375,0.37759965658187866,0.6189550757408142,1340.0,1110.248913673383,0.36111611127853394,72.31601867759859,0.19436781331896782,0.9172955751419067,0.9171859622001648,0.17069534957408905,5310.026838064194,3699.3191990659484,-1236.82568359375,377.0118103027344,6.8347032200770075,1261.4730224609375,1340.0,0.005675160932492605,1882.123046875,0.35288146138191223,0.9179561734199524,0.0664179104477612,286.410447761194
386000,1869.054931640625,1131.3742599335142,298.07666015625,193,4956.84765625,0.37742161750793457,0.6186164617538452,1349.0,1131.3742599335142,0.3432721793651581,72.30261673609228,0.19456546753644943,0.9249567985534668,0.9189361929893494,0.1706104278564453,5338.672615528107,3856.695262771282,-1172.272705078125,346.5235595703125,6.808591047258626,1264.156982421875,1349.0,0.0059055952237471445,1882.3299560546875,0.3284936249256134,0.917953372001648,0.0681986656782802,286.0963676797628
388000,1847.3831787109375,1140.1622832857872,247.88247680664062,194,8661.408203125,0.37737545371055603,0.6184860467910767,1356.0,1140.1622832857872,0.3466121554374695,72.30077420585087,0.20762118995189666,0.8940819501876831,0.9157410264015198,0.17089207470417023,5366.4708886146545,3639.940969775867,-1191.3009033203125,277.58953857421875,6.802977876341129,1265.6177978515625,1356.0,0.005346258315755479,1845.3787841796875,0.4135236442089081,0.918005645275116,0.06784660766961652,286.04351032448375
390000,1819.306884765625,1149.2965418009906,109.33169555664062,195,12706.1474609375,0.37719541788101196,0.6181271076202393,1364.0,1149.2965418009906,0.29243725538253784,72.28240537134492,0.19817935228347777,0.955447793006897,0.9323546886444092,0.17064343392848969,5395.503898859024,3744.3960961272546,-1136.04541015625,143.41744995117188,6.786175949094006,1266.1904296875,1364.0,0.006145386071268126,1825.182373046875,0.2244865596294403,0.9180801510810852,0.06818181818181818,285.7910557184751
392000,1813.5283203125,1158.5602797335448,-9.298795700073242,196,4233.38720703125,0.37704160809516907,0.6183515191078186,1370.0,1158.5602797335448,0.36098140478134155,72.25925685853377,0.19753778725862503,0.9383682608604431,0.9141114950180054,0.17121237516403198,5424.910482645035,3639.2477367261167,-1154.8944091796875,35.37148666381836,6.778533130070092,1267.000244140625,1370.0,0.005675160932492605,1828.4189453125,0.2732759714126587,0.9179904460906982,0.06861313868613139,286.0102189781022
394000,1785.4512939453125,1171.2465272485797,9.57455062866211,197,13202.9833984375,0.37688103318214417,0.6183455586433411,1377.0,1171.2465272485797,0.18422330915927887,72.24328331939093,0.20137989148497581,0.9366511702537537,0.9500870704650879,0.17134928703308105,5453.7942061424255,3544.984902578737,-1121.530029296875,49.7213134765625,6.760557097351926,1270.019287109375,1377.0,0.005675160932492605,1795.2017822265625,0.29001933336257935,0.9180555939674377,0.06899055918663761,286.0464778503994
396000,1741.126220703125,1184.2107232615128,-44.44258117675781,198,4701.22509765625,0.37671929597854614,0.618374764919281,1384.0,1184.2107232615128,0.2101641446352005,72.24567132034123,0.19436976656317712,0.9432361125946045,0.9447154402732849,0.17196469008922577,5481.297256469727,3680.3729936149575,-1159.913330078125,11.66094970703125,6.736916961765018,1271.598388671875,1384.0,0.006024297687744463,1769.218505859375,0.2509760856628418,0.9179379940032959,0.0708092485549133,286.0346820809249
398000,1841.145751953125,1194.512192829116,82.83966064453125,199,6149.32958984375,0.376629501581192,0.6184185147285461,1391.0,1194.512192829116,0.20483264327049255,72.22484017563396,0.20500955507159233,0.9690266847610474,0.9647274017333984,0.1727004200220108,5510.569480419159,3475.9885355557544,-1105.8359375,130.74473571777344,6.725755279247997,1273.6954345703125,1391.0,0.0057892316672357065,1857.53955078125,0.18979354202747345,0.9177806973457336,0.0704529115744069,286.0100647016535
400000,1859.0455322265625,1191.9036792524516,140.00704956054688,200,5559.31884765625,0.37657874822616577,0.6184250712394714,1397.0,1191.9036792524516,0.2883341312408447,72.21585060452759,0.20569066762924193,0.9437956213951111,0.935520589351654,0.17264319956302643,5538.950197935104,3229.5312438005917,-1128.210205078125,183.05792236328125,6.723317913484212,1271.658935546875,1397.0,0.006024297687744463,1859.6436767578125,0.278999000787735,0.9177877902984619,0.07015032211882606,286.1896921975662
402000,1882.609130859375,1208.4016771138372,92.41970825195312,201,7214.85791015625,0.37647539377212524,0.6185573935508728,1404.0,1208.4016771138372,0.2227260023355484,72.21340307082453,0.20602479636669158,0.955676794052124,0.9508510828018188,0.1727789342403412,5566.833619594574,3335.4809055721735,-1209.231689453125,152.23422241210938,6.712441553739701,1274.13671875,1404.0,0.005453718107902164,1888.4383544921875,0.23234006762504578,0.9178255796432495,0.07051282051282051,286.24928774928776
404000,1844.1197509765625,1217.3452214031138,240.77186584472656,202,4977.646484375,0.37647080421447754,0.6183213591575623,1410.0,1217.3452214031138,0.20728878676891327,72.1949255049017,0.19321636438369752,0.9464766979217529,0.9545096755027771,0.17272691428661346,5595.961172819138,3224.8533884946723,-1184.6368408203125,282.7774658203125,6.701199551361225,1275.0369873046875,1410.0,0.0057892316672357065,1838.364013671875,0.24704034626483917,0.9179098606109619,0.07021276595744681,286.35035460992907
406000,1749.1143798828125,1219.8384324686872,313.6258239746094,203,5447.681640625,0.3766380548477173,0.6187785267829895,1416.0,1219.8384324686872,0.13859881460666656,72.15592314811587,0.19802238255739213,0.9666843414306641,0.9777956008911133,0.1729167401790619,5626.703703403473,3156.030455284075,-1192.7698974609375,361.8980712890625,6.698369386444857,1275.169921875,1416.0,0.0057892316672357065,1747.540283203125,0.1917799562215805,0.9178677201271057,0.06991525423728813,286.58262711864404
408000,1732.1385498046875,1232.394784418103,410.8648376464844,204,4961.91796875,0.37660008668899536,0.6185508370399475,1423.0,1232.394784418103,0.15735754370689392,72.16340877650349,0.19262259408831597,0.9760894775390625,0.9724932312965393,0.17352618277072906,5653.834913253784,3285.970276645752,-1179.76953125,463.45428466796875,6.68622883946347,1275.7613525390625,1423.0,0.005675160932492605,1745.6278076171875,0.1406865268945694,0.9177900552749634,0.07027406886858749,286.5952213633169
410000,1787.643310546875,1253.7190031894804,385.72601318359375,205,4920.3525390625,0.3764567971229553,0.6185214519500732,1430.0,1253.7190031894804,0.11598716676235199,72.15347546781287,0.20459999918937682,0.9813299775123596,0.982131838798523,0.1733478605747223,5682.331964492798,3433.8019866294135,-1220.4678955078125,434.53826904296875,6.668119443033923,1279.960205078125,1430.0,0.006024297687744463,1801.5087890625,0.1314670592546463,0.9177554249763489,0.07132867132867132,286.55454545454546
412000,1834.3096923828125,1280.1763974438006,326.2768859863281,206,5831.97705078125,0.3763522207736969,0.6184983253479004,1437.0,1280.1763974438006,0.27659061551094055,72.15149879489583,0.19733145117759704,0.9524986147880554,0.9295450448989868,0.17363764345645905,5710.207090377808,3595.955378689281,-1173.3292236328125,377.1595153808594,6.646831400988774,1283.039306640625,1437.0,0.00652345114787383,1852.105712890625,0.25698432326316833,0.9177219271659851,0.07306889352818371,286.4725121781489
414000,1835.292724609375,1285.1473533446815,331.07489013671875,207,4851.85986328125,0.37630200386047363,0.6184384226799011,1444.0,1285.1473533446815,0.26469480991363525,72.14957088861092,0.20178497046232224,0.9529916048049927,0.9489941000938416,0.17372556030750275,5738.079865217209,3492.796518227537,-1243.069580078125,378.70587158203125,6.632070823436911,1282.6729736328125,1444.0,0.005675160932492605,1844.1024169921875,0.19464363157749176,0.9177592992782593,0.07340720221606649,286.6281163434903
416000,1800.362060546875,1293.9536171031693,368.1456604003906,208,4851.23193359375,0.37611690163612366,0.6184026002883911,1451.0,1293.9536171031693,0.3296043276786804,72.14515306638717,0.19637662142515183,0.9319817423820496,0.9243507981300354,0.17374347150325775,5766.153127670288,3447.683554315684,-1195.0802001953125,420.2545166015625,6.615158144840879,1284.0660400390625,1451.0,0.0059055952237471445,1819.11669921875,0.2794753313064575,0.9177414178848267,0.0737422467263956,286.5630599586492
418000,1799.7069091796875,1308.2609154061029,370.2600402832031,209,6472.841796875,0.37601080536842346,0.6182570457458496,1459.0,1308.2609154061029,0.2723219692707062,72.1215094768323,0.1972354930639267,0.9566827416419983,0.9410561323165894,0.17355522513389587,5795.774423360825,3553.121643352154,-1193.7095947265625,414.91900634765625,6.597234599978055,1284.8406982421875,1459.0,0.005675160932492605,1813.784912109375,0.2548237442970276,0.917762041091919,0.07402330363262509,286.45305003427006
420000,1811.8818359375,1328.3799087395073,322.54168701171875,210,6756.0263671875,0.37597933411598206,0.6186343431472778,1466.0,1328.3799087395073,0.3461748957633972,72.0982043316704,0.2042153710126877,0.9328759908676147,0.9174525737762451,0.17448090016841888,5825.387801170349,3726.8644532289923,-1225.1363525390625,366.4775390625,6.587811496848571,1289.5059814453125,1466.0,0.005453718107902164,1819.893310546875,0.2882693409919739,0.9175854325294495,0.07366984993178717,286.462482946794
422000,1829.7806396484375,1324.230650977372,312.8414611816406,211,4922.8076171875,0.3763766586780548,0.6188324689865112,1472.0,1324.230650977372,0.26299145817756653,72.08747254515767,0.20278049930930137,0.9569087028503418,0.9511037468910217,0.17484430968761444,5853.999108314514,3584.2533114751554,-1267.62646484375,364.1073303222656,6.598983347092002,1290.8375244140625,1472.0,0.005675160932492605,1836.3240966796875,0.2528141140937805,0.9175828695297241,0.07336956521739131,286.61141304347825
424000,1816.8470458984375,1342.9607521510384,324.26226806640625,212,7436.80810546875,0.37619322538375854,0.6188538670539856,1480.0,1342.9607521510384,0.24976949393749237,72.0831940489454,0.18301304578781127,0.9514396786689758,0.956132709980011,0.1752042919397354,5882.092290639877,3571.687427337603,-1116.6483154296875,367.5484619140625,6.581980039193944,1294.1351318359375,1480.0,0.005675160932492605,1828.163818359375,0.25262612104415894,0.917564332485199,0.07432432432432433,286.38243243243244
426000,1785.1251220703125,1346.0843764826586,335.89044189453125,213,4525.732421875,0.37598228454589844,0.6186431050300598,1486.0,1346.0843764826586,0.29353946447372437,72.07722906243583,0.20523637786507606,0.9495279788970947,0.9442625045776367,0.17548982799053192,5910.327096939087,3514.6696553990723,-1175.8590087890625,375.7864990234375,6.573130072035966,1291.61962890625,1486.0,0.005346258315755479,1782.322265625,0.26623666286468506,0.9174984097480774,0.07469717362045761,286.5020188425303
428000,1776.8282470703125,1352.7791307095818,257.6887512207031,214,4512.61572265625,0.37570416927337646,0.6184365153312683,1492.0,1352.7791307095818,0.3189711570739746,72.06795146748888,0.2015790957212448,0.9425471425056458,0.9377081990242004,0.1754024475812912,5938.839543581009,3536.3700499929564,-1231.0953369140625,299.9696044921875,6.559990595587268,1293.235107421875,1492.0,0.005675160932492605,1776.9173583984375,0.27228549122810364,0.9174697995185852,0.07506702412868632,286.76206434316356
430000,1831.9373779296875,1355.6197993582548,177.65052795410156,215,6286.8017578125,0.37549489736557007,0.6183755993843079,1497.0,1355.6197993582548,0.2502562999725342,72.04558708434433,0.19336082190275192,0.9452926516532898,0.9565562605857849,0.17571818828582764,5968.44327878952,3642.733997236326,-1277.416748046875,217.04786682128906,6.546658056328811,1294.0872802734375,1497.0,0.005675160932492605,1832.3662109375,0.28411686420440674,0.9174526929855347,0.07481629926519706,287.09018036072143
432000,1775.5185546875,1357.3031000816861,155.97006225585938,216,5359.90478515625,0.3757028579711914,0.6188437342643738,1503.0,1357.3031000816861,0.2421213984489441,72.02639846068604,0.19710711404681205,0.9343263506889343,0.9503188729286194,0.17679859697818756,5997.800934553146,3363.396026660185,-1200.8428955078125,193.33938598632812,6.551466787420076,1294.49072265625,1503.0,0.005675160932492605,1786.227783203125,0.31312647461891174,0.917243242263794,0.07451763140385895,287.3659347970725
434000,1778.3441162109375,1374.8255606023206,70.49651336669922,217,7256.4580078125,0.37570518255233765,0.6191391944885254,1509.0,1374.8255606023206,0.12093955278396606,72.01668328033836,0.2066972003877163,0.9740707278251648,0.9772310256958008,0.1772288680076599,6026.381391525269,3578.736912598805,-1196.498046875,113.85894775390625,6.540373731884763,1297.9041748046875,1509.0,0.0057892316672357065,1787.3858642578125,0.0843755230307579,0.9171622395515442,0.07422133863485753,287.52551358515575
436000,1767.058837890625,1376.4968053515768,-9.753740310668945,218,4834.54833984375,0.37596753239631653,0.6191562414169312,1515.0,1376.4968053515768,0.16585507988929749,72.01499291820468,0.20357814595103263,0.9765205383300781,0.972183346748352,0.17742015421390533,6054.29483962059,3531.6681705406377,-1179.0126953125,24.593421936035156,6.533156570180186,1298.9794921875,1515.0,0.005563337841870998,1766.9251708984375,0.15092670917510986,0.9170619249343872,0.0745874587458746,287.62970297029705
438000,1786.7015380859375,1392.1393499861013,-22.9539852142334,219,8029.56201171875,0.37612220644950867,0.6191455125808716,1521.0,1392.1393499861013,0.14050987362861633,72.0087945010123,0.19747736796736717,0.9759994149208069,0.9784140586853027,0.17748446762561798,6082.590370178223,3704.1981914511935,-1155.78564453125,12.534900665283203,6.5199911764008345,1302.513427734375,1521.0,0.006024297687744463,1783.922119140625,0.15981078147888184,0.9170499444007874,0.07495069033530571,287.8731097961867
440000,1777.3211669921875,1406.0676570410685,-4.973527908325195,220,4825.708984375,0.37615150213241577,0.6190322637557983,1527.0,1406.0676570410685,0.15128874778747559,72.00387013897718,0.20675918191671372,0.9614032506942749,0.9698708653450012,0.17758949100971222,6110.782644748688,3706.6933112208644,-1210.7508544921875,43.12017822265625,6.503699766341384,1303.788818359375,1527.0,0.005453718107902164,1782.50732421875,0.22445669770240784,0.9170031547546387,0.07465618860510806,288.1335952848723
442000,1770.3756103515625,1420.7218825760453,-51.47269058227539,221,4315.37060546875,0.3760261833667755,0.6189871430397034,1533.0,1420.7218825760453,0.13273295760154724,71.98924849721105,0.1968291601538658,0.9774255752563477,0.9794060587882996,0.17751674354076385,6139.805724143982,3726.2833324800795,-1282.703857421875,-3.833536148071289,6.489474876150187,1305.48291015625,1533.0,0.0057892316672357065,1780.1673583984375,0.1296313852071762,0.9170481562614441,0.07501630789302022,288.21004566210047
444000,1797.7774658203125,1439.9730498305573,-40.02360534667969,222,7047.3994140625,0.3759698271751404,0.6190138459205627,1539.0,1439.9730498305573,0.0735284835100174,71.96953162743281,0.19972077548503875,0.9868201613426208,0.9889519214630127,0.17749471962451935,6169.277331113815,3817.825852521879,-1216.067138671875,8.008399963378906,6.4796431622069,1308.6903076171875,1539.0,0.006024297687744463,1810.221435546875,0.0789223164319992,0.9170440435409546,0.07602339181286549,288.3833658219623
446000,1783.478759765625,1444.5728225790774,-89.62366485595703,223,7156.38427734375,0.3761233687400818,0.6189522743225098,1545.0,1444.5728225790774,0.014157814905047417,71.95465262631323,0.21112729847431183,0.9853562116622925,0.9877688884735107,0.17743179202079773,6198.348316907883,3732.7823951429646,-1248.9578857421875,-39.55309295654297,6.4802660258079605,1309.35693359375,1545.0,0.0059055952237471445,1803.0955810546875,0.013314171694219112,0.9170675277709961,0.07637540453074433,288.64789644012944
448000,1795.202392578125,1457.4483619953135,-91.00143432617188,224,11997.822265625,0.3762274384498596,0.6190733313560486,1551.0,1457.4483619953135,0.086361825466156,71.93519990992118,0.1955711516737938,0.984642744064331,0.9822022914886475,0.17707222700119019,6227.827274560928,3829.757110380323,-1209.3636474609375,-41.344512939453125,6.4740110312544,1312.7490234375,1551.0,0.0057892316672357065,1804.7459716796875,0.05216550827026367,0.9171780347824097,0.07607994842037395,288.78401031592523
450000,1813.034912109375,1467.778682395702,-45.222511291503906,225,5720.544921875,0.3760088384151459,0.6188639402389526,1559.0,1467.778682395702,0.12147131562232971,71.92748214749237,0.19908297225832938,0.9791600108146667,0.9870621562004089,0.17702078819274902,6256.301299095154,3795.142902773949,-1248.8349609375,7.72807502746582,6.453829391596495,1313.903076171875,1559.0,0.0062689083313006155,1819.8416748046875,0.15155386924743652,0.9172344207763672,0.07633098139833226,288.5747273893522
452000,1729.800048828125,1482.615799861684,10.68925666809082,226,6077.05126953125,0.37598100304603577,0.6190173625946045,1565.0,1482.615799861684,0.16380202770233154,71.92208301772266,0.20336782932281494,0.9656327962875366,0.9600869417190552,0.17690934240818024,6284.578825235367,3743.344483232358,-1256.077392578125,59.52049255371094,6.440277907266754,1315.29638671875,1565.0,0.0059055952237471445,1740.5809326171875,0.19066421687602997,0.9172844290733337,0.07795527156549521,288.62108626198085
